NODE_TYPE,NODE_ID,DATA,EDGE_TYPE,EDGE_FROM,EDGE_TO,EXTRA
RESOURCE,MO_4_5,MO,,,,"{""pa"": ""0x7ffa4000"", ""num_pages"": ""22615"", ""page_size"": ""4096""}"
RESOURCE,VMR_8_3,VMR,,,,"{""va"": ""0x10000000"", ""vmr_type"": ""SHARED_FRAMES"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,VMR_8_4,VMR,,,,"{""va"": ""0x10001000"", ""vmr_type"": ""IPC_BUF"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,MO_4_6,MO,,,,"{""pa"": ""0x749e0000"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,VMR_8_5,VMR,,,,"{""va"": ""0x10002000"", ""vmr_type"": ""STACK"", ""num_pages"": ""17"", ""page_size"": ""4096""}"
RESOURCE,MO_4_7,MO,,,,"{""pa"": ""0x749e1000"", ""num_pages"": ""16"", ""page_size"": ""4096""}"
RESOURCE,VMR_8_6,VMR,,,,"{""va"": ""0x10013000"", ""vmr_type"": ""OSM_DATA"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,VMR_8_7,VMR,,,,"{""va"": ""0x10014000"", ""vmr_type"": ""STACK"", ""num_pages"": ""17"", ""page_size"": ""4096""}"
RESOURCE,MO_4_9,MO,,,,"{""pa"": ""0x749f3000"", ""num_pages"": ""16"", ""page_size"": ""4096""}"
RESOURCE,VMR_8_8,VMR,,,,"{""va"": ""0x10025000"", ""vmr_type"": ""IPC_BUF"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,MO_4_a,MO,,,,"{""pa"": ""0x749a4000"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE_SPACE,VCPU_SPACE_5,VCPU,,,,
RESOURCE,VCPU_5_1,VCPU,,,,
RESOURCE,PCPU_1_0,PCPU,,,,
PD,PD_2,PD,,,,
RESOURCE,VCPU_5_2,VCPU,,,,
,,NONE,MAP,ADS_SPACE_7,MO_SPACE_4,"{""pd_incharge"": ""PD_0""}"
,,NONE,HOLD,PD_0,ADS_SPACE_7,"{""pd_incharge"": ""PD_0""}"
,,NONE,SUBSET,VMR_7_1,ADS_SPACE_7,"{""pd_incharge"": ""PD_0""}"
,,NONE,HOLD,PD_0,VMR_7_1,"{""pd_incharge"": ""PD_0""}"
,,NONE,MAP,VMR_7_1,MO_4_1,"{""pd_incharge"": ""PD_0""}"
,,NONE,SUBSET,VMR_7_2,ADS_SPACE_7,"{""pd_incharge"": ""PD_0""}"
,,NONE,HOLD,PD_0,VMR_7_2,"{""pd_incharge"": ""PD_0""}"
,,NONE,MAP,VMR_7_2,MO_4_2,"{""pd_incharge"": ""PD_0""}"
,,NONE,SUBSET,VMR_7_3,ADS_SPACE_7,"{""pd_incharge"": ""PD_0""}"
,,NONE,HOLD,PD_0,VMR_7_3,"{""pd_incharge"": ""PD_0""}"
,,NONE,MAP,VMR_7_3,MO_4_3,"{""pd_incharge"": ""PD_0""}"
,,NONE,SUBSET,VMR_7_6,ADS_SPACE_7,"{""pd_incharge"": ""PD_0""}"
,,NONE,HOLD,PD_0,VMR_7_6,"{""pd_incharge"": ""PD_0""}"
,,NONE,MAP,VMR_7_6,MO_4_8,"{""pd_incharge"": ""PD_0""}"
,,NONE,HOLD,PD_0,MO_4_1,"{""pd_incharge"": ""PD_0""}"
,,NONE,SUBSET,MO_4_1,MO_SPACE_4,"{""pd_incharge"": ""PD_0""}"
,,NONE,HOLD,PD_0,MO_4_2,"{""pd_incharge"": ""PD_0""}"
,,NONE,SUBSET,MO_4_2,MO_SPACE_4,"{""pd_incharge"": ""PD_0""}"
,,NONE,HOLD,PD_0,MO_4_3,"{""pd_incharge"": ""PD_0""}"
,,NONE,SUBSET,MO_4_3,MO_SPACE_4,"{""pd_incharge"": ""PD_0""}"
,,ADS,REQUEST,PD_1,PD_0,"{""pd_incharge"": ""PD_0""}"
,,VMR,REQUEST,PD_1,PD_0,"{""pd_incharge"": ""PD_0""}"
,,MO,REQUEST,PD_1,PD_0,"{""pd_incharge"": ""PD_0""}"
,,VCPU,REQUEST,PD_1,PD_0,"{""pd_incharge"": ""PD_0""}"
,,PD,REQUEST,PD_1,PD_0,"{""pd_incharge"": ""PD_0""}"
,,EP,REQUEST,PD_1,PD_0,"{""pd_incharge"": ""PD_0""}"
,,RESSPC,REQUEST,PD_1,PD_0,"{""pd_incharge"": ""PD_0""}"
,,NONE,MAP,ADS_SPACE_8,MO_SPACE_4,"{""pd_incharge"": ""PD_0""}"
,,NONE,HOLD,PD_0,ADS_SPACE_8,"{""pd_incharge"": ""PD_0""}"
,,NONE,SUBSET,VMR_8_1,ADS_SPACE_8,"{""pd_incharge"": ""PD_0""}"
,,NONE,HOLD,PD_1,VMR_8_1,"{""pd_incharge"": ""PD_0""}"
,,NONE,MAP,VMR_8_1,MO_4_4,"{""pd_incharge"": ""PD_0""}"
,,NONE,SUBSET,VMR_8_2,ADS_SPACE_8,"{""pd_incharge"": ""PD_0""}"
,,NONE,HOLD,PD_1,VMR_8_2,"{""pd_incharge"": ""PD_0""}"
,,NONE,MAP,VMR_8_2,MO_4_5,"{""pd_incharge"": ""PD_0""}"
,,NONE,SUBSET,VMR_8_3,ADS_SPACE_8,"{""pd_incharge"": ""PD_0""}"
,,NONE,HOLD,PD_1,VMR_8_3,"{""pd_incharge"": ""PD_0""}"
,,NONE,MAP,VMR_8_3,MO_4_3,"{""pd_incharge"": ""PD_0""}"
,,NONE,SUBSET,VMR_8_4,ADS_SPACE_8,"{""pd_incharge"": ""PD_0""}"
,,NONE,HOLD,PD_1,VMR_8_4,"{""pd_incharge"": ""PD_0""}"
,,NONE,MAP,VMR_8_4,MO_4_6,"{""pd_incharge"": ""PD_0""}"
,,NONE,SUBSET,VMR_8_5,ADS_SPACE_8,"{""pd_incharge"": ""PD_0""}"
,,NONE,HOLD,PD_1,VMR_8_5,"{""pd_incharge"": ""PD_0""}"
,,NONE,MAP,VMR_8_5,MO_4_7,"{""pd_incharge"": ""PD_0""}"
,,NONE,SUBSET,VMR_8_6,ADS_SPACE_8,"{""pd_incharge"": ""PD_0""}"
,,NONE,HOLD,PD_1,VMR_8_6,"{""pd_incharge"": ""PD_0""}"
,,NONE,MAP,VMR_8_6,MO_4_8,"{""pd_incharge"": ""PD_0""}"
,,NONE,SUBSET,VMR_8_7,ADS_SPACE_8,"{""pd_incharge"": ""PD_0""}"
,,NONE,HOLD,PD_1,VMR_8_7,"{""pd_incharge"": ""PD_0""}"
,,NONE,MAP,VMR_8_7,MO_4_9,"{""pd_incharge"": ""PD_0""}"
,,NONE,SUBSET,VMR_8_8,ADS_SPACE_8,"{""pd_incharge"": ""PD_0""}"
,,NONE,HOLD,PD_1,VMR_8_8,"{""pd_incharge"": ""PD_0""}"
,,NONE,MAP,VMR_8_8,MO_4_a,"{""pd_incharge"": ""PD_0""}"
,,NONE,HOLD,PD_1,ADS_SPACE_8,"{""pd_incharge"": ""PD_0""}"
,,NONE,HOLD,PD_0,VCPU_SPACE_5,"{""pd_incharge"": ""PD_0""}"
,,NONE,HOLD,PD_1,VCPU_5_1,"{""pd_incharge"": ""PD_0""}"
,,NONE,SUBSET,VCPU_5_1,VCPU_SPACE_5,"{""pd_incharge"": ""PD_0""}"
,,NONE,MAP,VCPU_5_1,PCPU_1_0,"{""pd_incharge"": ""PD_0""}"
,,NONE,HOLD,PD_0,PCPU_1_0,"{""pd_incharge"": ""PD_0""}"
,,NONE,SUBSET,PCPU_1_0,VCPU_SPACE_5,"{""pd_incharge"": ""PD_0""}"
,,NONE,HOLD,PD_1,MO_4_8,"{""pd_incharge"": ""PD_0""}"
,,NONE,SUBSET,MO_4_8,MO_SPACE_4,"{""pd_incharge"": ""PD_0""}"
,,ADS,REQUEST,PD_2,PD_0,"{""pd_incharge"": ""PD_0""}"
,,VMR,REQUEST,PD_2,PD_0,"{""pd_incharge"": ""PD_0""}"
,,MO,REQUEST,PD_2,PD_0,"{""pd_incharge"": ""PD_0""}"
,,VCPU,REQUEST,PD_2,PD_0,"{""pd_incharge"": ""PD_0""}"
,,PD,REQUEST,PD_2,PD_0,"{""pd_incharge"": ""PD_0""}"
,,EP,REQUEST,PD_2,PD_0,"{""pd_incharge"": ""PD_0""}"
,,RESSPC,REQUEST,PD_2,PD_0,"{""pd_incharge"": ""PD_0""}"
,,NONE,HOLD,PD_2,VCPU_5_2,"{""pd_incharge"": ""PD_0""}"
,,NONE,SUBSET,VCPU_5_2,VCPU_SPACE_5,"{""pd_incharge"": ""PD_0""}"
,,NONE,MAP,VCPU_5_2,PCPU_1_0,"{""pd_incharge"": ""PD_0""}"
,,NONE,HOLD,PD_2,ADS_SPACE_8,"{""pd_incharge"": ""PD_0""}"
,,NONE,HOLD,PD_2,MO_4_8,"{""pd_incharge"": ""PD_0""}"
,,NONE,HOLD,PD_2,MO_4_9,"{""pd_incharge"": ""PD_0""}"
,,NONE,SUBSET,MO_4_9,MO_SPACE_4,"{""pd_incharge"": ""PD_0""}"
,,NONE,HOLD,PD_2,MO_4_a,"{""pd_incharge"": ""PD_0""}"
,,NONE,SUBSET,MO_4_a,MO_SPACE_4,"{""pd_incharge"": ""PD_0""}"
,,NONE,HOLD,PD_1,VCPU_5_2,"{""pd_incharge"": ""PD_0""}"
,,NONE,HOLD,PD_1,MO_4_9,"{""pd_incharge"": ""PD_0""}"
,,NONE,HOLD,PD_1,MO_4_a,"{""pd_incharge"": ""PD_0""}"
,,NONE,HOLD,PD_0,MO_4_4,"{""pd_incharge"": ""PD_0""}"
,,NONE,SUBSET,MO_4_4,MO_SPACE_4,"{""pd_incharge"": ""PD_0""}"
,,NONE,HOLD,PD_0,MO_4_5,"{""pd_incharge"": ""PD_0""}"
,,NONE,SUBSET,MO_4_5,MO_SPACE_4,"{""pd_incharge"": ""PD_0""}"
,,NONE,HOLD,PD_0,MO_4_6,"{""pd_incharge"": ""PD_0""}"
,,NONE,SUBSET,MO_4_6,MO_SPACE_4,"{""pd_incharge"": ""PD_0""}"
,,NONE,HOLD,PD_0,MO_4_7,"{""pd_incharge"": ""PD_0""}"
,,NONE,SUBSET,MO_4_7,MO_SPACE_4,"{""pd_incharge"": ""PD_0""}"
,,NONE,HOLD,PD_0,MO_4_8,"{""pd_incharge"": ""PD_0""}"
,,NONE,HOLD,PD_0,MO_4_9,"{""pd_incharge"": ""PD_0""}"
,,NONE,HOLD,PD_0,MO_4_a,"{""pd_incharge"": ""PD_0""}"
