NODE_TYPE,NODE_ID,DATA,EDGE_TYPE,EDGE_FROM,EDGE_TO,EXTRA
RESOURCE,MO_4_4,MO,,,,"{""pa"": ""0x6f739000"", ""num_pages"": ""558"", ""page_size"": ""4096""}"
RESOURCE,VMR_8_2,VMR,,,,"{""va"": ""0x62e000"", ""vmr_type"": ""ELF_DATA"", ""num_pages"": ""22503"", ""page_size"": ""4096""}"
RESOURCE,MO_4_5,MO,,,,"{""pa"": ""0x7ff15000"", ""num_pages"": ""22503"", ""page_size"": ""4096""}"
RESOURCE,VMR_8_3,VMR,,,,"{""va"": ""0x10000000"", ""vmr_type"": ""SHARED_FRAMES"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,VMR_8_4,VMR,,,,"{""va"": ""0x10001000"", ""vmr_type"": ""IPC_BUF"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,MO_4_6,MO,,,,"{""pa"": ""0x74999000"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,VMR_8_5,VMR,,,,"{""va"": ""0x10002000"", ""vmr_type"": ""STACK"", ""num_pages"": ""17"", ""page_size"": ""4096""}"
RESOURCE,MO_4_7,MO,,,,"{""pa"": ""0x7499a000"", ""num_pages"": ""16"", ""page_size"": ""4096""}"
RESOURCE,VMR_8_6,VMR,,,,"{""va"": ""0x10013000"", ""vmr_type"": ""OSM_DATA"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,VMR_8_7,VMR,,,,"{""va"": ""0x10014000"", ""vmr_type"": ""STACK"", ""num_pages"": ""17"", ""page_size"": ""4096""}"
RESOURCE,MO_4_9,MO,,,,"{""pa"": ""0x748ec000"", ""num_pages"": ""16"", ""page_size"": ""4096""}"
RESOURCE,VMR_8_8,VMR,,,,"{""va"": ""0x10025000"", ""vmr_type"": ""IPC_BUF"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,MO_4_a,MO,,,,"{""pa"": ""0x748fd000"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,VMR_8_9,VMR,,,,"{""va"": ""0x10200000"", ""vmr_type"": ""GENERIC"", ""num_pages"": ""256"", ""page_size"": ""2097152""}"
RESOURCE,MO_4_c,MO,,,,"{""pa"": ""0x40000000"", ""num_pages"": ""256"", ""page_size"": ""2097152""}"
RESOURCE_SPACE,VCPU_SPACE_5,VCPU,,,,
RESOURCE,VCPU_5_1,VCPU,,,,
RESOURCE,PCPU_1_0,PCPU,,,,
PD,PD_2,PD,,,,
RESOURCE,VCPU_5_2,VCPU,,,,
PD,PD_3,PD,,,,
RESOURCE,VCPU_5_3,VCPU,,,,"{""elevate"": ""true""}"
RESOURCE_SPACE,ADS_SPACE_9,ADS,,,,
RESOURCE,VMR_9_1,VMR,,,,"{""va"": ""0x10000000"", ""vmr_type"": ""OSM_DATA"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,VMR_9_2,VMR,,,,"{""va"": ""0x9000000"", ""vmr_type"": ""GENERIC"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,MO_4_d,MO,,,,"{""pa"": ""0x9000000"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,VMR_9_3,VMR,,,,"{""va"": ""0x8010000"", ""vmr_type"": ""DEVICE"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,MO_4_e,MO,,,,"{""pa"": ""0x8040000"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,VMR_9_4,VMR,,,,"{""va"": ""0x40000000"", ""vmr_type"": ""GENERIC"", ""num_pages"": ""256"", ""page_size"": ""2097152""}"
,,NONE,MAP,ADS_SPACE_7,MO_SPACE_4,
,,NONE,HOLD,PD_0,ADS_SPACE_7,
,,NONE,SUBSET,VMR_7_1,ADS_SPACE_7,
,,NONE,HOLD,PD_0,VMR_7_1,
,,NONE,MAP,VMR_7_1,MO_4_1,
,,NONE,SUBSET,VMR_7_2,ADS_SPACE_7,
,,NONE,HOLD,PD_0,VMR_7_2,
,,NONE,MAP,VMR_7_2,MO_4_2,
,,NONE,SUBSET,VMR_7_3,ADS_SPACE_7,
,,NONE,HOLD,PD_0,VMR_7_3,
,,NONE,MAP,VMR_7_3,MO_4_3,
,,NONE,SUBSET,VMR_7_6,ADS_SPACE_7,
,,NONE,HOLD,PD_0,VMR_7_6,
,,NONE,MAP,VMR_7_6,MO_4_8,
,,NONE,SUBSET,VMR_7_7,ADS_SPACE_7,
,,NONE,HOLD,PD_0,VMR_7_7,
,,NONE,MAP,VMR_7_7,MO_4_b,
,,NONE,HOLD,PD_0,MO_4_1,
,,NONE,SUBSET,MO_4_1,MO_SPACE_4,
,,NONE,HOLD,PD_0,MO_4_2,
,,NONE,SUBSET,MO_4_2,MO_SPACE_4,
,,NONE,HOLD,PD_0,MO_4_3,
,,NONE,SUBSET,MO_4_3,MO_SPACE_4,
,,ADS,REQUEST,PD_1,PD_0,
,,VMR,REQUEST,PD_1,PD_0,
,,MO,REQUEST,PD_1,PD_0,
,,VCPU,REQUEST,PD_1,PD_0,
,,PD,REQUEST,PD_1,PD_0,
,,EP,REQUEST,PD_1,PD_0,
,,RESSPC,REQUEST,PD_1,PD_0,
,,NONE,MAP,ADS_SPACE_8,MO_SPACE_4,
,,NONE,HOLD,PD_0,ADS_SPACE_8,
,,NONE,SUBSET,VMR_8_1,ADS_SPACE_8,
,,NONE,HOLD,PD_1,VMR_8_1,
,,NONE,MAP,VMR_8_1,MO_4_4,
,,NONE,SUBSET,VMR_8_2,ADS_SPACE_8,
,,NONE,HOLD,PD_1,VMR_8_2,
,,NONE,MAP,VMR_8_2,MO_4_5,
,,NONE,SUBSET,VMR_8_3,ADS_SPACE_8,
,,NONE,HOLD,PD_1,VMR_8_3,
,,NONE,MAP,VMR_8_3,MO_4_3,
,,NONE,SUBSET,VMR_8_4,ADS_SPACE_8,
,,NONE,HOLD,PD_1,VMR_8_4,
,,NONE,MAP,VMR_8_4,MO_4_6,
,,NONE,SUBSET,VMR_8_5,ADS_SPACE_8,
,,NONE,HOLD,PD_1,VMR_8_5,
,,NONE,MAP,VMR_8_5,MO_4_7,
,,NONE,SUBSET,VMR_8_6,ADS_SPACE_8,
,,NONE,HOLD,PD_1,VMR_8_6,
,,NONE,MAP,VMR_8_6,MO_4_8,
,,NONE,SUBSET,VMR_8_7,ADS_SPACE_8,
,,NONE,HOLD,PD_1,VMR_8_7,
,,NONE,MAP,VMR_8_7,MO_4_9,
,,NONE,SUBSET,VMR_8_8,ADS_SPACE_8,
,,NONE,HOLD,PD_1,VMR_8_8,
,,NONE,MAP,VMR_8_8,MO_4_a,
,,NONE,SUBSET,VMR_8_9,ADS_SPACE_8,
,,NONE,HOLD,PD_1,VMR_8_9,
,,NONE,MAP,VMR_8_9,MO_4_c,
,,NONE,HOLD,PD_1,ADS_SPACE_8,
,,NONE,HOLD,PD_0,VCPU_SPACE_5,
,,NONE,HOLD,PD_1,VCPU_5_1,
,,NONE,SUBSET,VCPU_5_1,VCPU_SPACE_5,
,,NONE,MAP,VCPU_5_1,PCPU_1_0,
,,NONE,HOLD,PD_0,PCPU_1_0,
,,NONE,SUBSET,PCPU_1_0,VCPU_SPACE_5,
,,NONE,HOLD,PD_1,MO_4_8,
,,NONE,SUBSET,MO_4_8,MO_SPACE_4,
,,ADS,REQUEST,PD_2,PD_0,
,,VMR,REQUEST,PD_2,PD_0,
,,MO,REQUEST,PD_2,PD_0,
,,VCPU,REQUEST,PD_2,PD_0,
,,PD,REQUEST,PD_2,PD_0,
,,EP,REQUEST,PD_2,PD_0,
,,RESSPC,REQUEST,PD_2,PD_0,
,,NONE,HOLD,PD_2,VCPU_5_2,
,,NONE,SUBSET,VCPU_5_2,VCPU_SPACE_5,
,,NONE,MAP,VCPU_5_2,PCPU_1_0,
,,NONE,HOLD,PD_2,ADS_SPACE_8,
,,NONE,HOLD,PD_2,MO_4_8,
,,NONE,HOLD,PD_2,MO_4_9,
,,NONE,SUBSET,MO_4_9,MO_SPACE_4,
,,NONE,HOLD,PD_2,MO_4_a,
,,NONE,SUBSET,MO_4_a,MO_SPACE_4,
,,NONE,HOLD,PD_1,VCPU_5_2,
,,NONE,HOLD,PD_1,MO_4_9,
,,NONE,HOLD,PD_1,MO_4_a,
,,NONE,HOLD,PD_1,MO_4_b,
,,NONE,SUBSET,MO_4_b,MO_SPACE_4,
,,NONE,HOLD,PD_3,VCPU_5_3,
,,NONE,SUBSET,VCPU_5_3,VCPU_SPACE_5,
,,NONE,MAP,VCPU_5_3,PCPU_1_0,
,,NONE,MAP,ADS_SPACE_9,MO_SPACE_4,
,,NONE,HOLD,PD_0,ADS_SPACE_9,
,,NONE,SUBSET,VMR_9_1,ADS_SPACE_9,
,,NONE,HOLD,PD_3,VMR_9_1,
,,NONE,MAP,VMR_9_1,MO_4_b,
,,NONE,SUBSET,VMR_9_2,ADS_SPACE_9,
,,NONE,HOLD,PD_3,VMR_9_2,
,,NONE,MAP,VMR_9_2,MO_4_d,
,,NONE,SUBSET,VMR_9_3,ADS_SPACE_9,
,,NONE,HOLD,PD_3,VMR_9_3,
,,NONE,MAP,VMR_9_3,MO_4_e,
,,NONE,SUBSET,VMR_9_4,ADS_SPACE_9,
,,NONE,HOLD,PD_3,VMR_9_4,
,,NONE,MAP,VMR_9_4,MO_4_c,
,,NONE,HOLD,PD_3,ADS_SPACE_9,
,,NONE,HOLD,PD_1,ADS_SPACE_9,
,,NONE,HOLD,PD_1,VCPU_5_3,
,,NONE,HOLD,PD_1,MO_4_c,
,,NONE,SUBSET,MO_4_c,MO_SPACE_4,
,,NONE,HOLD,PD_1,MO_4_d,
,,NONE,SUBSET,MO_4_d,MO_SPACE_4,
,,NONE,HOLD,PD_1,MO_4_e,
,,NONE,SUBSET,MO_4_e,MO_SPACE_4,
,,NONE,HOLD,PD_0,MO_4_4,
,,NONE,SUBSET,MO_4_4,MO_SPACE_4,
,,NONE,HOLD,PD_0,MO_4_5,
,,NONE,SUBSET,MO_4_5,MO_SPACE_4,
,,NONE,HOLD,PD_0,MO_4_6,
,,NONE,SUBSET,MO_4_6,MO_SPACE_4,
,,NONE,HOLD,PD_0,MO_4_7,
,,NONE,SUBSET,MO_4_7,MO_SPACE_4,
,,NONE,HOLD,PD_0,MO_4_8,
,,NONE,HOLD,PD_0,MO_4_9,
,,NONE,HOLD,PD_0,MO_4_a,
,,NONE,HOLD,PD_0,MO_4_b,
,,NONE,HOLD,PD_0,MO_4_c,
,,NONE,HOLD,PD_0,MO_4_d,
,,NONE,HOLD,PD_0,MO_4_e,
