ID:ID,NODE_TYPE,DATA,EXTRA,:LABEL
MO_10001_40,RESOURCE,MO,"{""pa"": ""0x505c9000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_41,RESOURCE,MO,"{""pa"": ""0x505ca000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_42,RESOURCE,MO,"{""pa"": ""0x505cb000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_43,RESOURCE,MO,"{""pa"": ""0x505cc000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_44,RESOURCE,MO,"{""pa"": ""0x505cd000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_45,RESOURCE,MO,"{""pa"": ""0x505ce000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_46,RESOURCE,MO,"{""pa"": ""0x505cf000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_47,RESOURCE,MO,"{""pa"": ""0x505d0000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_48,RESOURCE,MO,"{""pa"": ""0x505d1000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_49,RESOURCE,MO,"{""pa"": ""0x505d2000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_50,RESOURCE,MO,"{""pa"": ""0x505d3000"", ""num_pages"": ""3"", ""page_size"": ""4096""}",RESOURCE
MO_10001_51,RESOURCE,MO,"{""pa"": ""0x505d6000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_52,RESOURCE,MO,"{""pa"": ""0x505d7000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_53,RESOURCE,MO,"{""pa"": ""0x505d8000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_54,RESOURCE,MO,"{""pa"": ""0x505d9000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_55,RESOURCE,MO,"{""pa"": ""0x505da000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_56,RESOURCE,MO,"{""pa"": ""0x505db000"", ""num_pages"": ""2"", ""page_size"": ""4096""}",RESOURCE
VMR_10002_1,RESOURCE,VMR,"{""va"": ""0xaaaad98ce000"", ""vmr_type"": ""PROGRAM"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
VMR_10002_2,RESOURCE,VMR,"{""va"": ""0xaaaad98cf000"", ""vmr_type"": ""PROGRAM"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
VMR_10002_3,RESOURCE,VMR,"{""va"": ""0xaaaad98d0000"", ""vmr_type"": ""PROGRAM"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
VMR_10002_4,RESOURCE,VMR,"{""va"": ""0xaaaafe352000"", ""vmr_type"": ""HEAP"", ""num_pages"": ""33"", ""page_size"": ""4096""}",RESOURCE
VMR_10002_5,RESOURCE,VMR,"{""va"": ""0xffff9b9c0000"", ""vmr_type"": ""LIB"", ""num_pages"": ""333"", ""page_size"": ""4096""}",RESOURCE
VMR_10002_6,RESOURCE,VMR,"{""va"": ""0xffff9bb0d000"", ""vmr_type"": ""LIB"", ""num_pages"": ""4"", ""page_size"": ""4096""}",RESOURCE
VMR_10002_7,RESOURCE,VMR,"{""va"": ""0xffff9bb11000"", ""vmr_type"": ""LIB"", ""num_pages"": ""2"", ""page_size"": ""4096""}",RESOURCE
VMR_10002_8,RESOURCE,VMR,"{""va"": ""0xffff9bb13000"", ""vmr_type"": ""NONE"", ""num_pages"": ""14"", ""page_size"": ""4096""}",RESOURCE
VMR_10002_9,RESOURCE,VMR,"{""va"": ""0xffff9bb21000"", ""vmr_type"": ""VVAR"", ""num_pages"": ""2"", ""page_size"": ""4096""}",RESOURCE
VMR_10002_10,RESOURCE,VMR,"{""va"": ""0xffff9bb23000"", ""vmr_type"": ""VDSO"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
VMR_10002_11,RESOURCE,VMR,"{""va"": ""0xffff9bb24000"", ""vmr_type"": ""LIB"", ""num_pages"": ""37"", ""page_size"": ""4096""}",RESOURCE
VMR_10002_12,RESOURCE,VMR,"{""va"": ""0xffff9bb49000"", ""vmr_type"": ""LIB"", ""num_pages"": ""2"", ""page_size"": ""4096""}",RESOURCE
VMR_10002_13,RESOURCE,VMR,"{""va"": ""0xffff9bb4b000"", ""vmr_type"": ""LIB"", ""num_pages"": ""2"", ""page_size"": ""4096""}",RESOURCE
VMR_10002_14,RESOURCE,VMR,"{""va"": ""0xfffff4f94000"", ""vmr_type"": ""STACK"", ""num_pages"": ""33"", ""page_size"": ""4096""}",RESOURCE
VMR_10003_1,RESOURCE,VMR,"{""va"": ""0xaaaac0c9d000"", ""vmr_type"": ""PROGRAM"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
VMR_10003_2,RESOURCE,VMR,"{""va"": ""0xaaaac0c9e000"", ""vmr_type"": ""PROGRAM"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
VMR_10003_3,RESOURCE,VMR,"{""va"": ""0xaaaac0c9f000"", ""vmr_type"": ""PROGRAM"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
VMR_10003_4,RESOURCE,VMR,"{""va"": ""0xaaaae23aa000"", ""vmr_type"": ""HEAP"", ""num_pages"": ""33"", ""page_size"": ""4096""}",RESOURCE
VMR_10003_5,RESOURCE,VMR,"{""va"": ""0xffff838cf000"", ""vmr_type"": ""LIB"", ""num_pages"": ""333"", ""page_size"": ""4096""}",RESOURCE
VMR_10003_6,RESOURCE,VMR,"{""va"": ""0xffff83a1c000"", ""vmr_type"": ""LIB"", ""num_pages"": ""4"", ""page_size"": ""4096""}",RESOURCE
VMR_10003_7,RESOURCE,VMR,"{""va"": ""0xffff83a20000"", ""vmr_type"": ""LIB"", ""num_pages"": ""2"", ""page_size"": ""4096""}",RESOURCE
VMR_10003_8,RESOURCE,VMR,"{""va"": ""0xffff83a22000"", ""vmr_type"": ""NONE"", ""num_pages"": ""14"", ""page_size"": ""4096""}",RESOURCE
VMR_10003_9,RESOURCE,VMR,"{""va"": ""0xffff83a30000"", ""vmr_type"": ""VVAR"", ""num_pages"": ""2"", ""page_size"": ""4096""}",RESOURCE
VMR_10003_10,RESOURCE,VMR,"{""va"": ""0xffff83a32000"", ""vmr_type"": ""VDSO"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
VMR_10003_11,RESOURCE,VMR,"{""va"": ""0xffff83a33000"", ""vmr_type"": ""LIB"", ""num_pages"": ""37"", ""page_size"": ""4096""}",RESOURCE
VMR_10003_12,RESOURCE,VMR,"{""va"": ""0xffff83a58000"", ""vmr_type"": ""LIB"", ""num_pages"": ""2"", ""page_size"": ""4096""}",RESOURCE
VMR_10003_13,RESOURCE,VMR,"{""va"": ""0xffff83a5a000"", ""vmr_type"": ""LIB"", ""num_pages"": ""2"", ""page_size"": ""4096""}",RESOURCE
VMR_10003_14,RESOURCE,VMR,"{""va"": ""0xfffffdda1000"", ""vmr_type"": ""STACK"", ""num_pages"": ""33"", ""page_size"": ""4096""}",RESOURCE
