NODE_TYPE,NODE_ID,DATA,EDGE_TYPE,EDGE_FROM,EDGE_TO,EXTRA
,,NONE,MAP,MO_100001_133,VMR_9_4,
,,NONE,MAP,MO_100001_134,MO_4_e,
,,NONE,MAP,MO_100001_134,VMR_9_4,
,,NONE,MAP,MO_100001_135,MO_4_e,
,,NONE,MAP,MO_100001_135,VMR_9_4,
,,NONE,MAP,MO_100001_136,MO_4_e,
,,NONE,MAP,MO_100001_136,VMR_9_4,
,,NONE,MAP,MO_100001_137,MO_4_e,
,,NONE,MAP,MO_100001_137,VMR_9_4,
,,NONE,MAP,MO_100001_138,MO_4_e,
,,NONE,MAP,MO_100001_138,VMR_9_4,
,,NONE,MAP,MO_100001_139,MO_4_e,
,,NONE,MAP,MO_100001_139,VMR_9_4,
,,NONE,MAP,MO_100001_140,MO_4_e,
,,NONE,MAP,MO_100001_140,VMR_9_4,
,,NONE,MAP,MO_100001_141,MO_4_e,
,,NONE,MAP,MO_100001_141,VMR_9_4,
,,NONE,MAP,MO_100001_142,MO_4_e,
,,NONE,MAP,MO_100001_142,VMR_9_4,
,,NONE,MAP,MO_100001_143,MO_4_e,
,,NONE,MAP,MO_100001_143,VMR_9_4,
,,NONE,MAP,MO_100001_144,MO_4_e,
,,NONE,MAP,MO_100001_144,VMR_9_4,
,,NONE,MAP,MO_100001_145,MO_4_e,
,,NONE,MAP,MO_100001_145,VMR_9_4,
,,NONE,MAP,MO_100001_146,MO_4_e,
,,NONE,MAP,MO_100001_146,VMR_9_4,
,,NONE,MAP,MO_100001_147,MO_4_e,
,,NONE,MAP,MO_100001_147,VMR_9_4,
,,NONE,MAP,MO_100001_148,MO_4_e,
,,NONE,MAP,MO_100001_148,VMR_9_4,
,,NONE,MAP,MO_100001_149,MO_4_e,
,,NONE,MAP,MO_100001_149,VMR_9_4,
,,NONE,MAP,MO_100001_150,MO_4_e,
,,NONE,MAP,MO_100001_150,VMR_9_4,
,,NONE,MAP,MO_100001_151,MO_4_e,
,,NONE,MAP,MO_100001_151,VMR_9_4,
,,NONE,MAP,MO_100001_152,MO_4_e,
,,NONE,MAP,MO_100001_152,VMR_9_4,
,,NONE,MAP,MO_100001_153,MO_4_e,
,,NONE,MAP,MO_100001_153,VMR_9_4,
,,NONE,MAP,MO_100001_154,MO_4_e,
,,NONE,MAP,MO_100001_154,VMR_9_4,
,,NONE,MAP,MO_100001_155,MO_4_e,
,,NONE,MAP,MO_100001_155,VMR_9_4,
,,NONE,MAP,MO_100001_156,MO_4_e,
,,NONE,MAP,MO_100001_156,VMR_9_4,
,,NONE,MAP,MO_100001_157,MO_4_e,
,,NONE,MAP,MO_100001_157,VMR_9_4,
,,NONE,MAP,MO_100001_158,MO_4_e,
,,NONE,MAP,MO_100001_158,VMR_9_4,
,,NONE,MAP,MO_100001_159,MO_4_e,
,,NONE,MAP,MO_100001_159,VMR_9_4,
,,NONE,MAP,MO_100001_160,MO_4_e,
,,NONE,MAP,MO_100001_160,VMR_9_4,
,,NONE,MAP,MO_100001_161,MO_4_e,
,,NONE,MAP,MO_100001_161,VMR_9_4,
,,NONE,MAP,MO_100001_162,MO_4_e,
,,NONE,MAP,MO_100001_162,VMR_9_4,
,,NONE,MAP,MO_100001_163,MO_4_e,
,,NONE,MAP,MO_100001_163,VMR_9_4,
,,NONE,MAP,MO_100001_164,MO_4_e,
,,NONE,MAP,MO_100001_164,VMR_9_4,
,,NONE,MAP,MO_100001_165,MO_4_e,
,,NONE,MAP,MO_100001_165,VMR_9_4,
,,NONE,MAP,MO_100001_166,MO_4_e,
,,NONE,MAP,MO_100001_166,VMR_9_4,
,,NONE,MAP,MO_100001_167,MO_4_e,
,,NONE,MAP,MO_100001_167,VMR_9_4,
,,NONE,MAP,MO_100001_168,MO_4_e,
,,NONE,MAP,MO_100001_168,VMR_9_4,
,,NONE,MAP,MO_100001_169,MO_4_e,
,,NONE,MAP,MO_100001_169,VMR_9_4,
,,NONE,MAP,MO_100001_170,MO_4_e,
,,NONE,MAP,MO_100001_170,VMR_9_4,
,,NONE,MAP,MO_100001_171,MO_4_e,
,,NONE,MAP,MO_100001_171,VMR_9_4,
,,NONE,MAP,MO_100001_172,MO_4_e,
,,NONE,MAP,MO_100001_172,VMR_9_4,
,,NONE,MAP,MO_100001_173,MO_4_e,
,,NONE,MAP,MO_100001_173,VMR_9_4,
,,NONE,MAP,MO_100001_174,MO_4_e,
,,NONE,MAP,MO_100001_174,VMR_9_4,
,,NONE,MAP,MO_100001_175,MO_4_e,
,,NONE,MAP,MO_100001_175,VMR_9_4,
,,NONE,MAP,MO_100001_176,MO_4_e,
,,NONE,MAP,MO_100001_176,VMR_9_4,
,,NONE,MAP,MO_100001_177,MO_4_e,
,,NONE,MAP,MO_100001_177,VMR_9_4,
,,NONE,MAP,MO_100001_178,MO_4_e,
,,NONE,MAP,MO_100001_178,VMR_9_4,
,,NONE,MAP,MO_100001_179,MO_4_e,
,,NONE,MAP,MO_100001_179,VMR_9_4,
,,NONE,MAP,MO_100001_180,MO_4_e,
,,NONE,MAP,MO_100001_180,VMR_9_4,
,,NONE,MAP,MO_100001_181,MO_4_e,
,,NONE,MAP,MO_100001_181,VMR_9_4,
,,NONE,MAP,MO_100001_182,MO_4_e,
,,NONE,MAP,MO_100001_182,VMR_9_4,
,,NONE,MAP,MO_100001_183,MO_4_e,
,,NONE,MAP,MO_100001_183,VMR_9_4,
,,NONE,MAP,MO_100001_184,MO_4_e,
,,NONE,MAP,MO_100001_184,VMR_9_4,
,,NONE,MAP,MO_100001_185,MO_4_e,
,,NONE,MAP,MO_100001_185,VMR_9_4,
,,NONE,MAP,MO_100001_186,MO_4_e,
,,NONE,MAP,MO_100001_186,VMR_9_4,
,,NONE,MAP,MO_100001_187,MO_4_e,
,,NONE,MAP,MO_100001_187,VMR_9_4,
,,NONE,MAP,MO_100001_188,MO_4_e,
,,NONE,MAP,MO_100001_188,VMR_9_4,
,,NONE,MAP,MO_100001_189,MO_4_e,
,,NONE,MAP,MO_100001_189,VMR_9_4,
,,NONE,MAP,MO_100001_190,MO_4_e,
,,NONE,MAP,MO_100001_190,VMR_9_4,
,,NONE,MAP,MO_100001_191,MO_4_e,
,,NONE,MAP,MO_100001_191,VMR_9_4,
,,NONE,MAP,MO_100001_192,MO_4_e,
,,NONE,MAP,MO_100001_192,VMR_9_4,
,,NONE,MAP,MO_100001_193,MO_4_e,
,,NONE,MAP,MO_100001_193,VMR_9_4,
,,NONE,MAP,MO_100001_194,MO_4_e,
,,NONE,MAP,MO_100001_194,VMR_9_4,
,,NONE,MAP,MO_100001_195,MO_4_e,
,,NONE,MAP,MO_100001_195,VMR_9_4,
,,NONE,MAP,MO_100001_196,MO_4_e,
,,NONE,MAP,MO_100001_196,VMR_9_4,
,,NONE,MAP,MO_100001_197,MO_4_e,
,,NONE,MAP,MO_100001_197,VMR_9_4,
,,NONE,MAP,MO_100001_198,MO_4_e,
,,NONE,MAP,MO_100001_198,VMR_9_4,
,,NONE,MAP,MO_100001_199,MO_4_e,
,,NONE,MAP,MO_100001_199,VMR_9_4,
,,NONE,MAP,MO_100001_200,MO_4_e,
,,NONE,MAP,MO_100001_200,VMR_9_4,
,,NONE,MAP,MO_100001_201,MO_4_e,
,,NONE,MAP,MO_100001_201,VMR_9_4,
,,NONE,MAP,MO_100001_202,MO_4_e,
,,NONE,MAP,MO_100001_202,VMR_9_4,
,,NONE,MAP,MO_100001_203,MO_4_e,
,,NONE,MAP,MO_100001_203,VMR_9_4,
,,NONE,MAP,MO_100001_204,MO_4_e,
,,NONE,MAP,MO_100001_204,VMR_9_4,
,,NONE,MAP,MO_100001_205,MO_4_e,
,,NONE,MAP,MO_100001_205,VMR_9_4,
,,NONE,MAP,MO_100001_206,MO_4_e,
,,NONE,MAP,MO_100001_206,VMR_9_4,
,,NONE,MAP,MO_100001_207,MO_4_e,
,,NONE,MAP,MO_100001_207,VMR_9_4,
,,NONE,MAP,MO_100001_208,MO_4_e,
,,NONE,MAP,MO_100001_208,VMR_9_4,
,,NONE,MAP,MO_100001_209,MO_4_e,
,,NONE,MAP,MO_100001_209,VMR_9_4,
,,NONE,MAP,MO_100001_210,MO_4_e,
,,NONE,MAP,MO_100001_210,VMR_9_4,
,,NONE,MAP,MO_100001_211,MO_4_e,
,,NONE,MAP,MO_100001_211,VMR_9_4,
,,NONE,MAP,MO_100001_212,MO_4_e,
,,NONE,MAP,MO_100001_212,VMR_9_4,
,,NONE,MAP,MO_100001_213,MO_4_e,
,,NONE,MAP,MO_100001_213,VMR_9_4,
,,NONE,MAP,MO_100001_214,MO_4_e,
,,NONE,MAP,MO_100001_214,VMR_9_4,
,,NONE,MAP,MO_100001_215,MO_4_e,
,,NONE,MAP,MO_100001_215,VMR_9_4,
,,NONE,MAP,MO_100001_216,MO_4_e,
,,NONE,MAP,MO_100001_216,VMR_9_4,
,,NONE,MAP,MO_100001_217,MO_4_e,
,,NONE,MAP,MO_100001_217,VMR_9_4,
,,NONE,MAP,MO_100001_218,MO_4_e,
,,NONE,MAP,MO_100001_218,VMR_9_4,
,,NONE,MAP,MO_100001_219,MO_4_e,
,,NONE,MAP,MO_100001_219,VMR_9_4,
,,NONE,MAP,MO_100001_220,MO_4_e,
,,NONE,MAP,MO_100001_220,VMR_9_4,
,,NONE,MAP,MO_100001_221,MO_4_e,
,,NONE,MAP,MO_100001_221,VMR_9_4,
,,NONE,MAP,MO_100001_222,MO_4_e,
,,NONE,MAP,MO_100001_222,VMR_9_4,
,,NONE,MAP,MO_100001_223,MO_4_e,
,,NONE,MAP,MO_100001_223,VMR_9_4,
,,NONE,MAP,MO_100001_224,MO_4_e,
,,NONE,MAP,MO_100001_224,VMR_9_4,
,,NONE,MAP,MO_100001_225,MO_4_e,
,,NONE,MAP,MO_100001_225,VMR_9_4,
,,NONE,MAP,MO_100001_226,MO_4_e,
,,NONE,MAP,MO_100001_226,VMR_9_4,
,,NONE,MAP,MO_100001_227,MO_4_e,
,,NONE,MAP,MO_100001_227,VMR_9_4,
,,NONE,MAP,MO_100001_228,MO_4_e,
,,NONE,MAP,MO_100001_228,VMR_9_4,
,,NONE,MAP,MO_100001_229,MO_4_e,
,,NONE,MAP,MO_100001_229,VMR_9_4,
,,NONE,MAP,MO_100001_230,MO_4_e,
,,NONE,MAP,MO_100001_230,VMR_9_4,
,,NONE,MAP,MO_100001_231,MO_4_e,
,,NONE,MAP,MO_100001_231,VMR_9_4,
,,NONE,MAP,MO_100001_232,MO_4_e,
,,NONE,MAP,MO_100001_232,VMR_9_4,
,,NONE,MAP,MO_100001_233,MO_4_e,
,,NONE,MAP,MO_100001_233,VMR_9_4,
,,NONE,MAP,MO_100001_234,MO_4_e,
,,NONE,MAP,MO_100001_234,VMR_9_4,
,,NONE,MAP,MO_100001_235,MO_4_e,
,,NONE,MAP,MO_100001_235,VMR_9_4,
,,NONE,MAP,MO_100001_236,MO_4_e,
,,NONE,MAP,MO_100001_236,VMR_9_4,
,,NONE,MAP,MO_100001_237,MO_4_e,
,,NONE,MAP,MO_100001_237,VMR_9_4,
,,NONE,MAP,MO_100001_238,MO_4_e,
,,NONE,MAP,MO_100001_238,VMR_9_4,
,,NONE,MAP,MO_100001_239,MO_4_e,
,,NONE,MAP,MO_100001_239,VMR_9_4,
,,NONE,MAP,MO_100001_240,MO_4_e,
,,NONE,MAP,MO_100001_240,VMR_9_4,
,,NONE,MAP,MO_100001_241,MO_4_e,
,,NONE,MAP,MO_100001_241,VMR_9_4,
,,NONE,MAP,MO_100001_242,MO_4_e,
,,NONE,MAP,MO_100001_242,VMR_9_4,
,,NONE,MAP,MO_100001_243,MO_4_e,
,,NONE,MAP,MO_100001_243,VMR_9_4,
,,NONE,MAP,MO_100001_244,MO_4_e,
,,NONE,MAP,MO_100001_244,VMR_9_4,
,,NONE,MAP,MO_100001_245,MO_4_e,
,,NONE,MAP,MO_100001_245,VMR_9_4,
,,NONE,MAP,MO_100001_246,MO_4_e,
,,NONE,MAP,MO_100001_246,VMR_9_4,
,,NONE,MAP,MO_100001_247,MO_4_e,
,,NONE,MAP,MO_100001_247,VMR_9_4,
,,NONE,MAP,MO_100001_248,MO_4_e,
,,NONE,MAP,MO_100001_248,VMR_9_4,
,,NONE,MAP,MO_100001_249,MO_4_e,
,,NONE,MAP,MO_100001_249,VMR_9_4,
,,NONE,MAP,MO_100001_250,MO_4_e,
,,NONE,MAP,MO_100001_250,VMR_9_4,
,,NONE,MAP,MO_100001_251,MO_4_e,
,,NONE,MAP,MO_100001_251,VMR_9_4,
,,NONE,MAP,MO_100001_252,MO_4_e,
,,NONE,MAP,MO_100001_252,VMR_9_4,
,,NONE,MAP,MO_100001_253,MO_4_e,
,,NONE,MAP,MO_100001_253,VMR_9_4,
,,NONE,MAP,MO_100001_254,MO_4_e,
,,NONE,MAP,MO_100001_254,VMR_9_4,
,,NONE,MAP,MO_100001_255,MO_4_e,
,,NONE,MAP,MO_100001_255,VMR_9_4,
,,NONE,MAP,MO_100001_256,MO_4_e,
,,NONE,MAP,MO_100001_256,VMR_9_4,
,,NONE,MAP,MO_100001_257,MO_4_e,
,,NONE,MAP,MO_100001_257,VMR_9_4,
,,NONE,MAP,MO_100001_258,MO_4_e,
,,NONE,MAP,MO_100001_258,VMR_9_4,
,,NONE,MAP,MO_100001_259,MO_4_e,
,,NONE,MAP,MO_100001_259,VMR_9_4,
,,NONE,MAP,MO_100001_260,MO_4_e,
,,NONE,MAP,MO_100001_260,VMR_9_4,
,,NONE,MAP,MO_100001_261,MO_4_e,
,,NONE,MAP,MO_100001_261,VMR_9_4,
,,NONE,MAP,MO_100001_262,MO_4_e,
,,NONE,MAP,MO_100001_262,VMR_9_4,
