NODE_TYPE,NODE_ID,DATA,EDGE_TYPE,EDGE_FROM,EDGE_TO,EXTRA
RESOURCE,MO_4_5,MO,,,,"{""pa"": ""0x7ff14000"", ""num_pages"": ""22503"", ""page_size"": ""4096""}"
RESOURCE,VMR_8_3,VMR,,,,"{""va"": ""0x10000000"", ""vmr_type"": ""SHARED_FRAMES"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,VMR_8_4,VMR,,,,"{""va"": ""0x10001000"", ""vmr_type"": ""IPC_BUF"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,MO_4_6,MO,,,,"{""pa"": ""0x74998000"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,VMR_8_5,VMR,,,,"{""va"": ""0x10002000"", ""vmr_type"": ""STACK"", ""num_pages"": ""17"", ""page_size"": ""4096""}"
RESOURCE,MO_4_7,MO,,,,"{""pa"": ""0x74999000"", ""num_pages"": ""16"", ""page_size"": ""4096""}"
RESOURCE_SPACE,VCPU_SPACE_5,VCPU,,,,
RESOURCE,VCPU_5_1,VCPU,,,,
RESOURCE,PCPU_1_0,PCPU,,,,
PD,PD_2,hello_isolated_threads,,,,
RESOURCE,VCPU_5_2,VCPU,,,,
RESOURCE_SPACE,ADS_SPACE_9,ADS,,,,
RESOURCE,VMR_9_1,VMR,,,,"{""va"": ""0x10000000"", ""vmr_type"": ""OSM_DATA"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,VMR_9_2,VMR,,,,"{""va"": ""0x400000"", ""vmr_type"": ""ELF_CODE"", ""num_pages"": ""202"", ""page_size"": ""4096""}"
RESOURCE,MO_4_9,MO,,,,"{""pa"": ""0x748f6000"", ""num_pages"": ""202"", ""page_size"": ""4096""}"
RESOURCE,VMR_9_3,VMR,,,,"{""va"": ""0x4ca000"", ""vmr_type"": ""ELF_DATA"", ""num_pages"": ""20"", ""page_size"": ""4096""}"
RESOURCE,MO_4_a,MO,,,,"{""pa"": ""0x74a4e000"", ""num_pages"": ""20"", ""page_size"": ""4096""}"
RESOURCE,VMR_9_4,VMR,,,,"{""va"": ""0x5000000000"", ""vmr_type"": ""HEAP"", ""num_pages"": ""100"", ""page_size"": ""4096""}"
RESOURCE,MO_4_b,MO,,,,"{""pa"": ""0x74a64000"", ""num_pages"": ""100"", ""page_size"": ""4096""}"
RESOURCE,VMR_9_5,VMR,,,,"{""va"": ""0x10001000"", ""vmr_type"": ""STACK"", ""num_pages"": ""17"", ""page_size"": ""4096""}"
RESOURCE,MO_4_c,MO,,,,"{""pa"": ""0x74ad4000"", ""num_pages"": ""16"", ""page_size"": ""4096""}"
RESOURCE,VMR_9_6,VMR,,,,"{""va"": ""0x10012000"", ""vmr_type"": ""IPC_BUF"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,MO_4_d,MO,,,,"{""pa"": ""0x74ae5000"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,MO_4_e,MO,,,,"{""pa"": ""0x74ae6000"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE_SPACE,ADS_SPACE_a,ADS,,,,
RESOURCE,VMR_a_1,VMR,,,,"{""va"": ""0x10000000"", ""vmr_type"": ""OSM_DATA"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,VMR_a_2,VMR,,,,"{""va"": ""0x10001000"", ""vmr_type"": ""STACK"", ""num_pages"": ""17"", ""page_size"": ""4096""}"
RESOURCE,MO_4_f,MO,,,,"{""pa"": ""0x74af0000"", ""num_pages"": ""16"", ""page_size"": ""4096""}"
RESOURCE,VMR_a_3,VMR,,,,"{""va"": ""0x400000"", ""vmr_type"": ""ELF_CODE"", ""num_pages"": ""202"", ""page_size"": ""4096""}"
RESOURCE,VMR_a_4,VMR,,,,"{""va"": ""0x4ca000"", ""vmr_type"": ""ELF_DATA"", ""num_pages"": ""20"", ""page_size"": ""4096""}"
RESOURCE,VMR_a_5,VMR,,,,"{""va"": ""0x5000000000"", ""vmr_type"": ""HEAP"", ""num_pages"": ""100"", ""page_size"": ""4096""}"
RESOURCE,VMR_a_6,VMR,,,,"{""va"": ""0x10012000"", ""vmr_type"": ""IPC_BUF"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,MO_4_10,MO,,,,"{""pa"": ""0x74b0a000"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,VCPU_5_3,VCPU,,,,
,,NONE,MAP,ADS_SPACE_7,MO_SPACE_4,"{""pd_incharge"": ""PD_0""}"
,,NONE,HOLD,PD_0,ADS_SPACE_7,"{""pd_incharge"": ""PD_0""}"
,,NONE,SUBSET,VMR_7_1,ADS_SPACE_7,"{""pd_incharge"": ""PD_0""}"
,,NONE,HOLD,PD_0,VMR_7_1,"{""pd_incharge"": ""PD_0""}"
,,NONE,MAP,PD_0,MO_4_1,"{""pd_incharge"": ""PD_0""}"
,,NONE,SUBSET,VMR_7_2,ADS_SPACE_7,"{""pd_incharge"": ""PD_0""}"
,,NONE,HOLD,PD_0,VMR_7_2,"{""pd_incharge"": ""PD_0""}"
,,NONE,MAP,PD_0,MO_4_2,"{""pd_incharge"": ""PD_0""}"
,,NONE,SUBSET,VMR_7_3,ADS_SPACE_7,"{""pd_incharge"": ""PD_0""}"
,,NONE,HOLD,PD_0,VMR_7_3,"{""pd_incharge"": ""PD_0""}"
,,NONE,MAP,PD_0,MO_4_3,"{""pd_incharge"": ""PD_0""}"
,,NONE,SUBSET,VMR_7_6,ADS_SPACE_7,"{""pd_incharge"": ""PD_0""}"
,,NONE,HOLD,PD_0,VMR_7_6,"{""pd_incharge"": ""PD_0""}"
,,NONE,MAP,PD_0,MO_4_8,"{""pd_incharge"": ""PD_0""}"
,,NONE,HOLD,PD_0,MO_4_1,"{""pd_incharge"": ""PD_0""}"
,,NONE,SUBSET,MO_4_1,MO_SPACE_4,"{""pd_incharge"": ""PD_0""}"
,,NONE,HOLD,PD_0,MO_4_2,"{""pd_incharge"": ""PD_0""}"
,,NONE,SUBSET,MO_4_2,MO_SPACE_4,"{""pd_incharge"": ""PD_0""}"
,,NONE,HOLD,PD_0,MO_4_3,"{""pd_incharge"": ""PD_0""}"
,,NONE,SUBSET,MO_4_3,MO_SPACE_4,"{""pd_incharge"": ""PD_0""}"
,,ADS,REQUEST,PD_1,PD_0,"{""pd_incharge"": ""PD_0""}"
,,VMR,REQUEST,PD_1,PD_0,"{""pd_incharge"": ""PD_0""}"
,,MO,REQUEST,PD_1,PD_0,"{""pd_incharge"": ""PD_0""}"
,,VCPU,REQUEST,PD_1,PD_0,"{""pd_incharge"": ""PD_0""}"
,,PD,REQUEST,PD_1,PD_0,"{""pd_incharge"": ""PD_0""}"
,,EP,REQUEST,PD_1,PD_0,"{""pd_incharge"": ""PD_0""}"
,,RESSPC,REQUEST,PD_1,PD_0,"{""pd_incharge"": ""PD_0""}"
,,NONE,MAP,ADS_SPACE_8,MO_SPACE_4,"{""pd_incharge"": ""PD_0""}"
,,NONE,HOLD,PD_0,ADS_SPACE_8,"{""pd_incharge"": ""PD_0""}"
,,NONE,SUBSET,VMR_8_1,ADS_SPACE_8,"{""pd_incharge"": ""PD_0""}"
,,NONE,HOLD,PD_1,VMR_8_1,"{""pd_incharge"": ""PD_0""}"
,,NONE,MAP,PD_0,MO_4_4,"{""pd_incharge"": ""PD_0""}"
,,NONE,SUBSET,VMR_8_2,ADS_SPACE_8,"{""pd_incharge"": ""PD_0""}"
,,NONE,HOLD,PD_1,VMR_8_2,"{""pd_incharge"": ""PD_0""}"
,,NONE,MAP,PD_0,MO_4_5,"{""pd_incharge"": ""PD_0""}"
,,NONE,SUBSET,VMR_8_3,ADS_SPACE_8,"{""pd_incharge"": ""PD_0""}"
,,NONE,HOLD,PD_1,VMR_8_3,"{""pd_incharge"": ""PD_0""}"
,,NONE,SUBSET,VMR_8_4,ADS_SPACE_8,"{""pd_incharge"": ""PD_0""}"
,,NONE,HOLD,PD_1,VMR_8_4,"{""pd_incharge"": ""PD_0""}"
,,NONE,MAP,PD_0,MO_4_6,"{""pd_incharge"": ""PD_0""}"
,,NONE,SUBSET,VMR_8_5,ADS_SPACE_8,"{""pd_incharge"": ""PD_0""}"
,,NONE,HOLD,PD_1,VMR_8_5,"{""pd_incharge"": ""PD_0""}"
,,NONE,MAP,PD_0,MO_4_7,"{""pd_incharge"": ""PD_0""}"
,,NONE,HOLD,PD_1,ADS_SPACE_8,"{""pd_incharge"": ""PD_0""}"
,,NONE,HOLD,PD_0,VCPU_SPACE_5,"{""pd_incharge"": ""PD_0""}"
,,NONE,HOLD,PD_1,VCPU_5_1,"{""pd_incharge"": ""PD_0""}"
,,NONE,SUBSET,VCPU_5_1,VCPU_SPACE_5,"{""pd_incharge"": ""PD_0""}"
,,NONE,MAP,VCPU_5_1,PCPU_1_0,"{""pd_incharge"": ""PD_0""}"
,,NONE,HOLD,PD_0,PCPU_1_0,"{""pd_incharge"": ""PD_0""}"
,,NONE,SUBSET,PCPU_1_0,VCPU_SPACE_5,"{""pd_incharge"": ""PD_0""}"
,,NONE,HOLD,PD_1,MO_4_8,"{""pd_incharge"": ""PD_0""}"
,,NONE,SUBSET,MO_4_8,MO_SPACE_4,"{""pd_incharge"": ""PD_0""}"
,,ADS,REQUEST,PD_2,PD_0,"{""pd_incharge"": ""PD_0""}"
,,VMR,REQUEST,PD_2,PD_0,"{""pd_incharge"": ""PD_0""}"
,,MO,REQUEST,PD_2,PD_0,"{""pd_incharge"": ""PD_0""}"
,,VCPU,REQUEST,PD_2,PD_0,"{""pd_incharge"": ""PD_0""}"
,,PD,REQUEST,PD_2,PD_0,"{""pd_incharge"": ""PD_0""}"
,,EP,REQUEST,PD_2,PD_0,"{""pd_incharge"": ""PD_0""}"
,,RESSPC,REQUEST,PD_2,PD_0,"{""pd_incharge"": ""PD_0""}"
,,NONE,HOLD,PD_2,VCPU_5_2,"{""pd_incharge"": ""PD_0""}"
,,NONE,SUBSET,VCPU_5_2,VCPU_SPACE_5,"{""pd_incharge"": ""PD_0""}"
,,NONE,MAP,VCPU_5_2,PCPU_1_0,"{""pd_incharge"": ""PD_0""}"
,,NONE,MAP,ADS_SPACE_9,MO_SPACE_4,"{""pd_incharge"": ""PD_0""}"
,,NONE,HOLD,PD_0,ADS_SPACE_9,"{""pd_incharge"": ""PD_0""}"
,,NONE,SUBSET,VMR_9_1,ADS_SPACE_9,"{""pd_incharge"": ""PD_0""}"
,,NONE,HOLD,PD_2,VMR_9_1,"{""pd_incharge"": ""PD_0""}"
,,NONE,SUBSET,VMR_9_2,ADS_SPACE_9,"{""pd_incharge"": ""PD_0""}"
,,NONE,HOLD,PD_2,VMR_9_2,"{""pd_incharge"": ""PD_0""}"
,,NONE,MAP,PD_0,MO_4_9,"{""pd_incharge"": ""PD_0""}"
,,NONE,SUBSET,VMR_9_3,ADS_SPACE_9,"{""pd_incharge"": ""PD_0""}"
,,NONE,HOLD,PD_2,VMR_9_3,"{""pd_incharge"": ""PD_0""}"
,,NONE,MAP,PD_0,MO_4_a,"{""pd_incharge"": ""PD_0""}"
,,NONE,SUBSET,VMR_9_4,ADS_SPACE_9,"{""pd_incharge"": ""PD_0""}"
,,NONE,HOLD,PD_2,VMR_9_4,"{""pd_incharge"": ""PD_0""}"
,,NONE,MAP,PD_0,MO_4_b,"{""pd_incharge"": ""PD_0""}"
,,NONE,SUBSET,VMR_9_5,ADS_SPACE_9,"{""pd_incharge"": ""PD_0""}"
,,NONE,HOLD,PD_2,VMR_9_5,"{""pd_incharge"": ""PD_0""}"
,,NONE,MAP,PD_0,MO_4_c,"{""pd_incharge"": ""PD_0""}"
,,NONE,SUBSET,VMR_9_6,ADS_SPACE_9,"{""pd_incharge"": ""PD_0""}"
,,NONE,HOLD,PD_2,VMR_9_6,"{""pd_incharge"": ""PD_0""}"
,,NONE,MAP,PD_0,MO_4_d,"{""pd_incharge"": ""PD_0""}"
,,NONE,HOLD,PD_2,ADS_SPACE_9,"{""pd_incharge"": ""PD_0""}"
,,NONE,HOLD,PD_2,MO_4_e,"{""pd_incharge"": ""PD_0""}"
,,NONE,SUBSET,MO_4_e,MO_SPACE_4,"{""pd_incharge"": ""PD_0""}"
,,NONE,MAP,ADS_SPACE_a,MO_SPACE_4,"{""pd_incharge"": ""PD_0""}"
,,NONE,HOLD,PD_0,ADS_SPACE_a,"{""pd_incharge"": ""PD_0""}"
,,NONE,SUBSET,VMR_a_1,ADS_SPACE_a,"{""pd_incharge"": ""PD_0""}"
,,NONE,HOLD,PD_2,VMR_a_1,"{""pd_incharge"": ""PD_0""}"
,,NONE,MAP,PD_0,MO_4_e,"{""pd_incharge"": ""PD_0""}"
,,NONE,SUBSET,VMR_a_2,ADS_SPACE_a,"{""pd_incharge"": ""PD_0""}"
,,NONE,HOLD,PD_2,VMR_a_2,"{""pd_incharge"": ""PD_0""}"
,,NONE,MAP,PD_0,MO_4_f,"{""pd_incharge"": ""PD_0""}"
,,NONE,SUBSET,VMR_a_3,ADS_SPACE_a,"{""pd_incharge"": ""PD_0""}"
,,NONE,HOLD,PD_2,VMR_a_3,"{""pd_incharge"": ""PD_0""}"
,,NONE,SUBSET,VMR_a_4,ADS_SPACE_a,"{""pd_incharge"": ""PD_0""}"
,,NONE,HOLD,PD_2,VMR_a_4,"{""pd_incharge"": ""PD_0""}"
,,NONE,SUBSET,VMR_a_5,ADS_SPACE_a,"{""pd_incharge"": ""PD_0""}"
,,NONE,HOLD,PD_2,VMR_a_5,"{""pd_incharge"": ""PD_0""}"
,,NONE,SUBSET,VMR_a_6,ADS_SPACE_a,"{""pd_incharge"": ""PD_0""}"
,,NONE,HOLD,PD_2,VMR_a_6,"{""pd_incharge"": ""PD_0""}"
,,NONE,MAP,PD_0,MO_4_10,"{""pd_incharge"": ""PD_0""}"
,,NONE,HOLD,PD_2,ADS_SPACE_a,"{""pd_incharge"": ""PD_0""}"
,,NONE,HOLD,PD_2,VCPU_5_3,"{""pd_incharge"": ""PD_0""}"
,,NONE,SUBSET,VCPU_5_3,VCPU_SPACE_5,"{""pd_incharge"": ""PD_0""}"
,,NONE,MAP,VCPU_5_3,PCPU_1_0,"{""pd_incharge"": ""PD_0""}"
,,NONE,HOLD,PD_2,MO_4_f,"{""pd_incharge"": ""PD_0""}"
,,NONE,SUBSET,MO_4_f,MO_SPACE_4,"{""pd_incharge"": ""PD_0""}"
,,NONE,HOLD,PD_2,MO_4_10,"{""pd_incharge"": ""PD_0""}"
,,NONE,SUBSET,MO_4_10,MO_SPACE_4,"{""pd_incharge"": ""PD_0""}"
,,NONE,HOLD,PD_1,ADS_SPACE_9,"{""pd_incharge"": ""PD_0""}"
,,NONE,HOLD,PD_1,VCPU_5_2,"{""pd_incharge"": ""PD_0""}"
,,NONE,HOLD,PD_1,MO_4_b,"{""pd_incharge"": ""PD_0""}"
,,NONE,SUBSET,MO_4_b,MO_SPACE_4,"{""pd_incharge"": ""PD_0""}"
,,NONE,HOLD,PD_1,MO_4_c,"{""pd_incharge"": ""PD_0""}"
,,NONE,SUBSET,MO_4_c,MO_SPACE_4,"{""pd_incharge"": ""PD_0""}"
,,NONE,HOLD,PD_1,MO_4_d,"{""pd_incharge"": ""PD_0""}"
,,NONE,SUBSET,MO_4_d,MO_SPACE_4,"{""pd_incharge"": ""PD_0""}"
,,NONE,HOLD,PD_0,MO_4_4,"{""pd_incharge"": ""PD_0""}"
,,NONE,SUBSET,MO_4_4,MO_SPACE_4,"{""pd_incharge"": ""PD_0""}"
,,NONE,HOLD,PD_0,MO_4_5,"{""pd_incharge"": ""PD_0""}"
,,NONE,SUBSET,MO_4_5,MO_SPACE_4,"{""pd_incharge"": ""PD_0""}"
,,NONE,HOLD,PD_0,MO_4_6,"{""pd_incharge"": ""PD_0""}"
,,NONE,SUBSET,MO_4_6,MO_SPACE_4,"{""pd_incharge"": ""PD_0""}"
,,NONE,HOLD,PD_0,MO_4_7,"{""pd_incharge"": ""PD_0""}"
,,NONE,SUBSET,MO_4_7,MO_SPACE_4,"{""pd_incharge"": ""PD_0""}"
,,NONE,HOLD,PD_0,MO_4_8,"{""pd_incharge"": ""PD_0""}"
,,NONE,HOLD,PD_0,MO_4_9,"{""pd_incharge"": ""PD_0""}"
,,NONE,SUBSET,MO_4_9,MO_SPACE_4,"{""pd_incharge"": ""PD_0""}"
,,NONE,HOLD,PD_0,MO_4_a,"{""pd_incharge"": ""PD_0""}"
,,NONE,SUBSET,MO_4_a,MO_SPACE_4,"{""pd_incharge"": ""PD_0""}"
,,NONE,HOLD,PD_0,MO_4_b,"{""pd_incharge"": ""PD_0""}"
,,NONE,HOLD,PD_0,MO_4_c,"{""pd_incharge"": ""PD_0""}"
,,NONE,HOLD,PD_0,MO_4_d,"{""pd_incharge"": ""PD_0""}"
,,NONE,HOLD,PD_0,MO_4_e,"{""pd_incharge"": ""PD_0""}"
,,NONE,HOLD,PD_0,MO_4_f,"{""pd_incharge"": ""PD_0""}"
,,NONE,HOLD,PD_0,MO_4_10,"{""pd_incharge"": ""PD_0""}"
