NODE_TYPE,NODE_ID,DATA,EDGE_TYPE,EDGE_FROM,EDGE_TO,EXTRA
,,NONE,MAP,MO_100001_78,VMR_2_177573,
,,NONE,MAP,MO_100001_79,MO_1_25007,
,,NONE,MAP,MO_100001_79,VMR_2_177574,
,,NONE,MAP,MO_100001_80,MO_1_25008,
,,NONE,MAP,MO_100001_80,VMR_2_177575,
,,NONE,MAP,MO_100001_81,MO_1_25009,
,,NONE,MAP,MO_100001_81,VMR_2_177576,
,,NONE,MAP,MO_100001_82,MO_1_25010,
,,NONE,MAP,MO_100001_82,VMR_2_177577,
,,NONE,MAP,MO_100001_83,MO_1_25011,
,,NONE,MAP,MO_100001_83,VMR_2_177578,
,,NONE,MAP,MO_100001_84,MO_1_25012,
,,NONE,MAP,MO_100001_84,VMR_2_177579,
,,NONE,MAP,MO_100001_85,MO_1_25013,
,,NONE,MAP,MO_100001_85,VMR_2_177580,
,,NONE,MAP,MO_100001_86,MO_1_25014,
,,NONE,MAP,MO_100001_86,VMR_2_177581,
,,NONE,MAP,MO_100001_87,MO_1_25015,
,,NONE,MAP,MO_100001_87,VMR_2_177582,
,,NONE,MAP,MO_100001_88,MO_1_25016,
,,NONE,MAP,MO_100001_88,VMR_2_177583,
,,NONE,MAP,MO_100001_89,MO_1_25017,
,,NONE,MAP,MO_100001_89,VMR_2_177584,
,,NONE,MAP,MO_100001_90,MO_1_25018,
,,NONE,MAP,MO_100001_90,VMR_2_177585,
,,NONE,MAP,MO_100001_91,MO_1_25019,
,,NONE,MAP,MO_100001_91,VMR_2_177586,
,,NONE,MAP,MO_100001_92,MO_1_25022,
,,NONE,MAP,MO_100001_92,VMR_2_177589,
,,NONE,MAP,MO_100001_93,MO_1_25023,
,,NONE,MAP,MO_100001_93,VMR_2_177590,
,,NONE,MAP,MO_100001_94,MO_1_25024,
,,NONE,MAP,MO_100001_94,VMR_2_177591,
,,NONE,MAP,MO_100001_95,MO_1_25025,
,,NONE,MAP,MO_100001_95,VMR_2_177592,
,,NONE,MAP,MO_100001_96,MO_1_25026,
,,NONE,MAP,MO_100001_96,VMR_2_177593,
,,NONE,MAP,MO_100001_97,MO_1_25027,
,,NONE,MAP,MO_100001_97,VMR_2_177594,
,,NONE,MAP,MO_100001_98,MO_1_25028,
,,NONE,MAP,MO_100001_98,VMR_2_177595,
,,NONE,MAP,MO_100001_99,MO_1_25030,
,,NONE,MAP,MO_100001_99,VMR_2_177597,
,,NONE,MAP,MO_100001_100,MO_1_25033,
,,NONE,MAP,MO_100001_100,VMR_2_177600,
,,NONE,MAP,MO_100001_101,MO_1_25034,
,,NONE,MAP,MO_100001_101,VMR_2_177601,
,,NONE,MAP,MO_100001_102,MO_1_25035,
,,NONE,MAP,MO_100001_102,VMR_2_177602,
,,NONE,MAP,MO_100001_103,MO_1_25036,
,,NONE,MAP,MO_100001_103,VMR_2_177603,
,,NONE,MAP,MO_100001_104,MO_1_25037,
,,NONE,MAP,MO_100001_104,VMR_2_177604,
,,NONE,MAP,MO_100001_105,MO_1_25038,
,,NONE,MAP,MO_100001_105,VMR_2_177605,
,,NONE,MAP,MO_100001_106,MO_1_25039,
,,NONE,MAP,MO_100001_106,VMR_2_177606,
,,NONE,MAP,MO_100001_107,MO_1_25040,
,,NONE,MAP,MO_100001_107,VMR_2_177607,
,,NONE,MAP,MO_100001_108,MO_1_25041,
,,NONE,MAP,MO_100001_108,VMR_2_177608,
,,NONE,MAP,MO_100001_109,MO_1_25042,
,,NONE,MAP,MO_100001_109,VMR_2_177609,
,,NONE,MAP,MO_100001_110,MO_1_25043,
,,NONE,MAP,MO_100001_110,VMR_2_177610,
,,NONE,MAP,MO_100001_111,MO_1_25044,
,,NONE,MAP,MO_100001_111,VMR_2_177611,
,,NONE,MAP,MO_100001_112,MO_1_25045,
,,NONE,MAP,MO_100001_112,VMR_2_177612,
,,NONE,MAP,MO_100001_113,MO_1_25046,
,,NONE,MAP,MO_100001_113,VMR_2_177613,
,,NONE,MAP,MO_100001_114,MO_1_25047,
,,NONE,MAP,MO_100001_114,VMR_2_177614,
,,NONE,MAP,MO_100001_115,MO_1_25050,
,,NONE,MAP,MO_100001_115,VMR_2_177617,
,,NONE,MAP,MO_100001_116,MO_1_25051,
,,NONE,MAP,MO_100001_116,VMR_2_177618,
,,NONE,MAP,MO_100001_117,MO_1_25052,
,,NONE,MAP,MO_100001_117,VMR_2_177619,
,,NONE,MAP,MO_100001_118,MO_1_25053,
,,NONE,MAP,MO_100001_118,VMR_2_177620,
,,NONE,MAP,MO_100001_119,MO_1_25054,
,,NONE,MAP,MO_100001_119,VMR_2_177621,
,,NONE,MAP,MO_100001_120,MO_1_25055,
,,NONE,MAP,MO_100001_120,VMR_2_177622,
,,NONE,MAP,MO_100001_121,MO_1_25056,
,,NONE,MAP,MO_100001_121,VMR_2_177623,
,,NONE,MAP,MO_100001_122,MO_1_28403,
,,NONE,MAP,MO_100001_122,VMR_2_188354,
,,NONE,MAP,MO_100001_123,MO_1_28407,
,,NONE,MAP,MO_100001_123,VMR_2_188358,
,,NONE,MAP,MO_100001_124,MO_1_28408,
,,NONE,MAP,MO_100001_124,VMR_2_188359,
,,NONE,MAP,MO_100001_125,MO_1_28439,
,,NONE,MAP,MO_100001_125,VMR_2_188390,
,,NONE,MAP,MO_100001_126,MO_1_28442,
,,NONE,MAP,MO_100001_126,VMR_2_188393,
,,NONE,MAP,MO_100001_127,MO_1_28448,
,,NONE,MAP,MO_100001_127,VMR_2_188399,
,,NONE,MAP,MO_100001_128,MO_1_28454,
,,NONE,MAP,MO_100001_128,VMR_2_188405,
,,NONE,MAP,MO_100001_129,MO_1_28472,
,,NONE,MAP,MO_100001_129,VMR_2_188423,
,,NONE,MAP,MO_100001_130,MO_1_15704,
,,NONE,MAP,MO_100001_130,VMR_2_189718,
,,NONE,MAP,MO_100001_131,MO_1_15723,
,,NONE,MAP,MO_100001_131,VMR_2_189737,
,,NONE,MAP,MO_100001_132,MO_1_15729,
,,NONE,MAP,MO_100001_132,VMR_2_189743,
