:START_ID,DATA,EXTRA,:END_ID,:TYPE
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10001_42,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10001_43,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10001_44,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10001_45,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10001_46,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10001_47,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10001_48,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10001_49,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10001_50,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10001_51,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10001_52,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10001_53,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10001_54,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10001_55,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10001_56,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10001_57,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10001_58,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10001_59,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10001_60,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10001_61,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10001_62,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10001_63,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10001_64,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10001_65,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10001_66,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10001_67,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10001_68,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10001_69,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10001_70,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10001_71,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10001_72,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10001_73,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10001_74,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10001_75,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10001_76,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10001_77,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10001_78,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10001_79,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10001_80,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10001_81,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10001_82,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10001_83,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10001_84,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10001_85,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10001_86,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10001_87,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10001_88,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10001_89,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10001_90,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10001_91,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10001_92,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10001_93,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10001_94,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10001_95,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10001_96,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10001_97,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10001_98,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10001_99,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10001_100,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10001_101,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10001_102,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10001_103,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10001_104,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10001_105,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10001_106,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10001_107,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10001_108,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10001_109,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10001_110,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10001_111,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10001_112,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10001_113,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10001_114,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10001_115,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10001_116,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10001_117,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10001_118,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10001_119,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10001_120,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10001_121,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10001_122,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10001_123,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10001_124,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10001_125,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10001_126,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10001_127,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10001_128,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10001_129,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10001_130,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10001_131,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",VMR_SPACE_10002,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",VMR_10002_1,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",VMR_10002_2,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",VMR_10002_3,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",VMR_10002_4,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",VMR_10002_5,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",VMR_10002_6,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",VMR_10002_7,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",VMR_10002_8,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",VMR_10002_9,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",VMR_10002_10,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",VMR_10002_11,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",VMR_10002_12,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",VMR_10002_13,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",VMR_10002_14,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",VMR_10002_15,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",VMR_10002_16,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",VMR_10002_17,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",VMR_10002_18,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",VMR_10002_19,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",VMR_10002_20,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",VMR_10002_21,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",VMR_10002_22,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",VMR_SPACE_10003,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",VMR_10003_1,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",VMR_10003_2,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",VMR_10003_3,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",VMR_10003_4,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",VMR_10003_5,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",VMR_10003_6,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",VMR_10003_7,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",VMR_10003_8,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",VMR_10003_9,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",VMR_10003_10,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",VMR_10003_11,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",VMR_10003_12,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",VMR_10003_13,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",VMR_10003_14,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",VMR_10003_15,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",VMR_10003_16,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",VMR_10003_17,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",VMR_10003_18,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",VMR_10003_19,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",VMR_10003_20,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",VMR_10003_21,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",VMR_10003_22,HOLD
MO_10001_1,NONE,,MO_SPACE_10001,SUBSET
MO_10001_2,NONE,,MO_SPACE_10001,SUBSET
MO_10001_3,NONE,,MO_SPACE_10001,SUBSET
MO_10001_4,NONE,,MO_SPACE_10001,SUBSET
MO_10001_5,NONE,,MO_SPACE_10001,SUBSET
MO_10001_6,NONE,,MO_SPACE_10001,SUBSET
MO_10001_7,NONE,,MO_SPACE_10001,SUBSET
MO_10001_8,NONE,,MO_SPACE_10001,SUBSET
MO_10001_9,NONE,,MO_SPACE_10001,SUBSET
MO_10001_10,NONE,,MO_SPACE_10001,SUBSET
MO_10001_11,NONE,,MO_SPACE_10001,SUBSET
MO_10001_12,NONE,,MO_SPACE_10001,SUBSET
MO_10001_13,NONE,,MO_SPACE_10001,SUBSET
MO_10001_14,NONE,,MO_SPACE_10001,SUBSET
MO_10001_15,NONE,,MO_SPACE_10001,SUBSET
MO_10001_16,NONE,,MO_SPACE_10001,SUBSET
MO_10001_17,NONE,,MO_SPACE_10001,SUBSET
MO_10001_18,NONE,,MO_SPACE_10001,SUBSET
MO_10001_19,NONE,,MO_SPACE_10001,SUBSET
MO_10001_20,NONE,,MO_SPACE_10001,SUBSET
MO_10001_21,NONE,,MO_SPACE_10001,SUBSET
MO_10001_22,NONE,,MO_SPACE_10001,SUBSET
MO_10001_23,NONE,,MO_SPACE_10001,SUBSET
MO_10001_24,NONE,,MO_SPACE_10001,SUBSET
MO_10001_25,NONE,,MO_SPACE_10001,SUBSET
MO_10001_26,NONE,,MO_SPACE_10001,SUBSET
MO_10001_27,NONE,,MO_SPACE_10001,SUBSET
MO_10001_28,NONE,,MO_SPACE_10001,SUBSET
MO_10001_29,NONE,,MO_SPACE_10001,SUBSET
MO_10001_30,NONE,,MO_SPACE_10001,SUBSET
MO_10001_31,NONE,,MO_SPACE_10001,SUBSET
MO_10001_32,NONE,,MO_SPACE_10001,SUBSET
MO_10001_33,NONE,,MO_SPACE_10001,SUBSET
MO_10001_34,NONE,,MO_SPACE_10001,SUBSET
MO_10001_35,NONE,,MO_SPACE_10001,SUBSET
MO_10001_36,NONE,,MO_SPACE_10001,SUBSET
MO_10001_37,NONE,,MO_SPACE_10001,SUBSET
MO_10001_38,NONE,,MO_SPACE_10001,SUBSET
MO_10001_39,NONE,,MO_SPACE_10001,SUBSET
MO_10001_40,NONE,,MO_SPACE_10001,SUBSET
MO_10001_41,NONE,,MO_SPACE_10001,SUBSET
MO_10001_42,NONE,,MO_SPACE_10001,SUBSET
MO_10001_43,NONE,,MO_SPACE_10001,SUBSET
MO_10001_44,NONE,,MO_SPACE_10001,SUBSET
MO_10001_45,NONE,,MO_SPACE_10001,SUBSET
MO_10001_46,NONE,,MO_SPACE_10001,SUBSET
MO_10001_47,NONE,,MO_SPACE_10001,SUBSET
MO_10001_48,NONE,,MO_SPACE_10001,SUBSET
MO_10001_49,NONE,,MO_SPACE_10001,SUBSET
MO_10001_50,NONE,,MO_SPACE_10001,SUBSET
MO_10001_51,NONE,,MO_SPACE_10001,SUBSET
MO_10001_52,NONE,,MO_SPACE_10001,SUBSET
MO_10001_53,NONE,,MO_SPACE_10001,SUBSET
MO_10001_54,NONE,,MO_SPACE_10001,SUBSET
MO_10001_55,NONE,,MO_SPACE_10001,SUBSET
MO_10001_56,NONE,,MO_SPACE_10001,SUBSET
MO_10001_57,NONE,,MO_SPACE_10001,SUBSET
MO_10001_58,NONE,,MO_SPACE_10001,SUBSET
MO_10001_59,NONE,,MO_SPACE_10001,SUBSET
MO_10001_60,NONE,,MO_SPACE_10001,SUBSET
MO_10001_61,NONE,,MO_SPACE_10001,SUBSET
MO_10001_62,NONE,,MO_SPACE_10001,SUBSET
MO_10001_63,NONE,,MO_SPACE_10001,SUBSET
MO_10001_64,NONE,,MO_SPACE_10001,SUBSET
MO_10001_65,NONE,,MO_SPACE_10001,SUBSET
MO_10001_66,NONE,,MO_SPACE_10001,SUBSET
MO_10001_67,NONE,,MO_SPACE_10001,SUBSET
MO_10001_68,NONE,,MO_SPACE_10001,SUBSET
MO_10001_69,NONE,,MO_SPACE_10001,SUBSET
MO_10001_70,NONE,,MO_SPACE_10001,SUBSET
MO_10001_71,NONE,,MO_SPACE_10001,SUBSET
MO_10001_72,NONE,,MO_SPACE_10001,SUBSET
MO_10001_73,NONE,,MO_SPACE_10001,SUBSET
MO_10001_74,NONE,,MO_SPACE_10001,SUBSET
MO_10001_75,NONE,,MO_SPACE_10001,SUBSET
MO_10001_76,NONE,,MO_SPACE_10001,SUBSET
MO_10001_77,NONE,,MO_SPACE_10001,SUBSET
MO_10001_78,NONE,,MO_SPACE_10001,SUBSET
MO_10001_79,NONE,,MO_SPACE_10001,SUBSET
MO_10001_80,NONE,,MO_SPACE_10001,SUBSET
MO_10001_81,NONE,,MO_SPACE_10001,SUBSET
MO_10001_82,NONE,,MO_SPACE_10001,SUBSET
MO_10001_83,NONE,,MO_SPACE_10001,SUBSET
MO_10001_84,NONE,,MO_SPACE_10001,SUBSET
MO_10001_85,NONE,,MO_SPACE_10001,SUBSET
MO_10001_86,NONE,,MO_SPACE_10001,SUBSET
MO_10001_87,NONE,,MO_SPACE_10001,SUBSET
MO_10001_88,NONE,,MO_SPACE_10001,SUBSET
MO_10001_89,NONE,,MO_SPACE_10001,SUBSET
MO_10001_90,NONE,,MO_SPACE_10001,SUBSET
MO_10001_91,NONE,,MO_SPACE_10001,SUBSET
MO_10001_92,NONE,,MO_SPACE_10001,SUBSET
MO_10001_93,NONE,,MO_SPACE_10001,SUBSET
MO_10001_94,NONE,,MO_SPACE_10001,SUBSET
MO_10001_95,NONE,,MO_SPACE_10001,SUBSET
MO_10001_96,NONE,,MO_SPACE_10001,SUBSET
MO_10001_97,NONE,,MO_SPACE_10001,SUBSET
MO_10001_98,NONE,,MO_SPACE_10001,SUBSET
MO_10001_99,NONE,,MO_SPACE_10001,SUBSET
MO_10001_100,NONE,,MO_SPACE_10001,SUBSET
MO_10001_101,NONE,,MO_SPACE_10001,SUBSET
MO_10001_102,NONE,,MO_SPACE_10001,SUBSET
MO_10001_103,NONE,,MO_SPACE_10001,SUBSET
MO_10001_104,NONE,,MO_SPACE_10001,SUBSET
MO_10001_105,NONE,,MO_SPACE_10001,SUBSET
MO_10001_106,NONE,,MO_SPACE_10001,SUBSET
MO_10001_107,NONE,,MO_SPACE_10001,SUBSET
MO_10001_108,NONE,,MO_SPACE_10001,SUBSET
MO_10001_109,NONE,,MO_SPACE_10001,SUBSET
MO_10001_110,NONE,,MO_SPACE_10001,SUBSET
MO_10001_111,NONE,,MO_SPACE_10001,SUBSET
MO_10001_112,NONE,,MO_SPACE_10001,SUBSET
MO_10001_113,NONE,,MO_SPACE_10001,SUBSET
MO_10001_114,NONE,,MO_SPACE_10001,SUBSET
MO_10001_115,NONE,,MO_SPACE_10001,SUBSET
MO_10001_116,NONE,,MO_SPACE_10001,SUBSET
MO_10001_117,NONE,,MO_SPACE_10001,SUBSET
MO_10001_118,NONE,,MO_SPACE_10001,SUBSET
MO_10001_119,NONE,,MO_SPACE_10001,SUBSET
MO_10001_120,NONE,,MO_SPACE_10001,SUBSET
MO_10001_121,NONE,,MO_SPACE_10001,SUBSET
MO_10001_122,NONE,,MO_SPACE_10001,SUBSET
MO_10001_123,NONE,,MO_SPACE_10001,SUBSET
MO_10001_124,NONE,,MO_SPACE_10001,SUBSET
MO_10001_125,NONE,,MO_SPACE_10001,SUBSET
MO_10001_126,NONE,,MO_SPACE_10001,SUBSET
MO_10001_127,NONE,,MO_SPACE_10001,SUBSET
MO_10001_128,NONE,,MO_SPACE_10001,SUBSET
MO_10001_129,NONE,,MO_SPACE_10001,SUBSET
MO_10001_130,NONE,,MO_SPACE_10001,SUBSET
MO_10001_131,NONE,,MO_SPACE_10001,SUBSET
PD_10002,VMR_SPACE_10002,"{""pd_incharge"": ""Guest Linux""}",PD_10001,REQUEST
PD_10002,RP,"{""pd_incharge"": ""Guest Linux""}",VMR_10002_1,HOLD
PD_10002,RXP,"{""pd_incharge"": ""Guest Linux""}",VMR_10002_2,HOLD
PD_10002,RP,"{""pd_incharge"": ""Guest Linux""}",VMR_10002_3,HOLD
PD_10002,RP,"{""pd_incharge"": ""Guest Linux""}",VMR_10002_4,HOLD
PD_10002,RWP,"{""pd_incharge"": ""Guest Linux""}",VMR_10002_5,HOLD
PD_10002,RWP,"{""pd_incharge"": ""Guest Linux""}",VMR_10002_6,HOLD
PD_10002,RWP,"{""pd_incharge"": ""Guest Linux""}",VMR_10002_7,HOLD
PD_10002,RP,"{""pd_incharge"": ""Guest Linux""}",VMR_10002_8,HOLD
PD_10002,RXP,"{""pd_incharge"": ""Guest Linux""}",VMR_10002_9,HOLD
PD_10002,RP,"{""pd_incharge"": ""Guest Linux""}",VMR_10002_10,HOLD
PD_10002,RP,"{""pd_incharge"": ""Guest Linux""}",VMR_10002_11,HOLD
PD_10002,RWP,"{""pd_incharge"": ""Guest Linux""}",VMR_10002_12,HOLD
PD_10002,RWP,"{""pd_incharge"": ""Guest Linux""}",VMR_10002_13,HOLD
PD_10002,RP,"{""pd_incharge"": ""Guest Linux""}",VMR_10002_14,HOLD
PD_10002,RXP,"{""pd_incharge"": ""Guest Linux""}",VMR_10002_15,HOLD
PD_10002,RP,"{""pd_incharge"": ""Guest Linux""}",VMR_10002_16,HOLD
PD_10002,RP,"{""pd_incharge"": ""Guest Linux""}",VMR_10002_17,HOLD
PD_10002,RWP,"{""pd_incharge"": ""Guest Linux""}",VMR_10002_18,HOLD
PD_10002,RWP,"{""pd_incharge"": ""Guest Linux""}",VMR_10002_19,HOLD
PD_10002,RP,"{""pd_incharge"": ""Guest Linux""}",VMR_10002_20,HOLD
PD_10002,RXP,"{""pd_incharge"": ""Guest Linux""}",VMR_10002_21,HOLD
PD_10002,XP,"{""pd_incharge"": ""Guest Linux""}",VMR_10002_22,HOLD
VMR_SPACE_10002,,"{""pd_incharge"": ""Guest Linux""}",MO_SPACE_10001,MAP
VMR_10002_1,NONE,,VMR_SPACE_10002,SUBSET
VMR_10002_1,,"{""pd_incharge"": ""Guest Linux""}",MO_10001_73,MAP
VMR_10002_2,NONE,,VMR_SPACE_10002,SUBSET
VMR_10002_2,,"{""pd_incharge"": ""Guest Linux""}",MO_10001_74,MAP
VMR_10002_3,NONE,,VMR_SPACE_10002,SUBSET
VMR_10002_3,,"{""pd_incharge"": ""Guest Linux""}",MO_10001_75,MAP
VMR_10002_4,NONE,,VMR_SPACE_10002,SUBSET
VMR_10002_4,,"{""pd_incharge"": ""Guest Linux""}",MO_10001_83,MAP
VMR_10002_5,NONE,,VMR_SPACE_10002,SUBSET
VMR_10002_5,,"{""pd_incharge"": ""Guest Linux""}",MO_10001_76,MAP
VMR_10002_6,NONE,,VMR_SPACE_10002,SUBSET
VMR_10002_6,,"{""pd_incharge"": ""Guest Linux""}",MO_10001_97,MAP
VMR_10002_7,NONE,,VMR_SPACE_10002,SUBSET
VMR_10002_7,,"{""pd_incharge"": ""Guest Linux""}",MO_10001_89,MAP
VMR_10002_8,NONE,,VMR_SPACE_10002,SUBSET
VMR_10002_8,,"{""pd_incharge"": ""Guest Linux""}",MO_10001_1,MAP
VMR_10002_8,,"{""pd_incharge"": ""Guest Linux""}",MO_10001_66,MAP
VMR_10002_8,,"{""pd_incharge"": ""Guest Linux""}",MO_10001_120,MAP
VMR_10002_8,,"{""pd_incharge"": ""Guest Linux""}",MO_10001_70,MAP
VMR_10002_8,,"{""pd_incharge"": ""Guest Linux""}",MO_10001_60,MAP
VMR_10002_8,,"{""pd_incharge"": ""Guest Linux""}",MO_10001_67,MAP
