ID:ID,NODE_TYPE,DATA,EXTRA,:LABEL
MO_10001_24,RESOURCE,MO,"{""pa"": ""0x37f2000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_25,RESOURCE,MO,"{""pa"": ""0x37f3000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_26,RESOURCE,MO,"{""pa"": ""0x37f4000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_27,RESOURCE,MO,"{""pa"": ""0x37f5000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_28,RESOURCE,MO,"{""pa"": ""0x37f6000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_29,RESOURCE,MO,"{""pa"": ""0x37f7000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_30,RESOURCE,MO,"{""pa"": ""0x37f8000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_31,RESOURCE,MO,"{""pa"": ""0x37f9000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_32,RESOURCE,MO,"{""pa"": ""0x37fa000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_33,RESOURCE,MO,"{""pa"": ""0x37fb000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_34,RESOURCE,MO,"{""pa"": ""0x396f000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_35,RESOURCE,MO,"{""pa"": ""0x39c3000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_36,RESOURCE,MO,"{""pa"": ""0x39c4000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_37,RESOURCE,MO,"{""pa"": ""0x39c5000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_38,RESOURCE,MO,"{""pa"": ""0x39c6000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_39,RESOURCE,MO,"{""pa"": ""0x39c7000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_40,RESOURCE,MO,"{""pa"": ""0x39c8000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_41,RESOURCE,MO,"{""pa"": ""0x39c9000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_42,RESOURCE,MO,"{""pa"": ""0x39ca000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_43,RESOURCE,MO,"{""pa"": ""0x39cb000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_44,RESOURCE,MO,"{""pa"": ""0x39cc000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_45,RESOURCE,MO,"{""pa"": ""0x39cd000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_46,RESOURCE,MO,"{""pa"": ""0x39ce000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_47,RESOURCE,MO,"{""pa"": ""0x39cf000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_48,RESOURCE,MO,"{""pa"": ""0x39e4000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_49,RESOURCE,MO,"{""pa"": ""0x39e5000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_50,RESOURCE,MO,"{""pa"": ""0x39e6000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_51,RESOURCE,MO,"{""pa"": ""0x39e7000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_52,RESOURCE,MO,"{""pa"": ""0x39e8000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_53,RESOURCE,MO,"{""pa"": ""0x39e9000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_54,RESOURCE,MO,"{""pa"": ""0x39ea000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_55,RESOURCE,MO,"{""pa"": ""0x39eb000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_56,RESOURCE,MO,"{""pa"": ""0x39ec000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_57,RESOURCE,MO,"{""pa"": ""0x39ed000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_58,RESOURCE,MO,"{""pa"": ""0x39ee000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_59,RESOURCE,MO,"{""pa"": ""0x39ef000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_60,RESOURCE,MO,"{""pa"": ""0x3aff000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_61,RESOURCE,MO,"{""pa"": ""0x3b26000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_62,RESOURCE,MO,"{""pa"": ""0x3b80000"", ""num_pages"": ""2"", ""page_size"": ""4096""}",RESOURCE
MO_10001_63,RESOURCE,MO,"{""pa"": ""0x3b91000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_64,RESOURCE,MO,"{""pa"": ""0x3bc1000"", ""num_pages"": ""24"", ""page_size"": ""4096""}",RESOURCE
MO_10001_65,RESOURCE,MO,"{""pa"": ""0x3bdb000"", ""num_pages"": ""5"", ""page_size"": ""4096""}",RESOURCE
MO_10001_66,RESOURCE,MO,"{""pa"": ""0x3e14000"", ""num_pages"": ""4"", ""page_size"": ""4096""}",RESOURCE
MO_10001_67,RESOURCE,MO,"{""pa"": ""0x3e18000"", ""num_pages"": ""8"", ""page_size"": ""4096""}",RESOURCE
MO_10001_68,RESOURCE,MO,"{""pa"": ""0x3e20000"", ""num_pages"": ""13"", ""page_size"": ""4096""}",RESOURCE
MO_10001_69,RESOURCE,MO,"{""pa"": ""0x3e2d000"", ""num_pages"": ""11"", ""page_size"": ""4096""}",RESOURCE
MO_10001_70,RESOURCE,MO,"{""pa"": ""0x3e3e000"", ""num_pages"": ""2"", ""page_size"": ""4096""}",RESOURCE
MO_10001_71,RESOURCE,MO,"{""pa"": ""0x3e40000"", ""num_pages"": ""15"", ""page_size"": ""4096""}",RESOURCE
MO_10001_72,RESOURCE,MO,"{""pa"": ""0x5017000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_73,RESOURCE,MO,"{""pa"": ""0x5018000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_74,RESOURCE,MO,"{""pa"": ""0x5019000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_75,RESOURCE,MO,"{""pa"": ""0x501a000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_76,RESOURCE,MO,"{""pa"": ""0x501e000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_77,RESOURCE,MO,"{""pa"": ""0x501f000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_78,RESOURCE,MO,"{""pa"": ""0x5020000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_79,RESOURCE,MO,"{""pa"": ""0x5021000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_80,RESOURCE,MO,"{""pa"": ""0x5022000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_81,RESOURCE,MO,"{""pa"": ""0x5023000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_82,RESOURCE,MO,"{""pa"": ""0x5024000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_83,RESOURCE,MO,"{""pa"": ""0x5025000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_84,RESOURCE,MO,"{""pa"": ""0x5026000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_85,RESOURCE,MO,"{""pa"": ""0x5027000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_86,RESOURCE,MO,"{""pa"": ""0x5028000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_87,RESOURCE,MO,"{""pa"": ""0x5029000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_88,RESOURCE,MO,"{""pa"": ""0x502a000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_89,RESOURCE,MO,"{""pa"": ""0x502b000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_90,RESOURCE,MO,"{""pa"": ""0x502c000"", ""num_pages"": ""3"", ""page_size"": ""4096""}",RESOURCE
MO_10001_91,RESOURCE,MO,"{""pa"": ""0x502f000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_92,RESOURCE,MO,"{""pa"": ""0x5030000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_93,RESOURCE,MO,"{""pa"": ""0x5031000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_94,RESOURCE,MO,"{""pa"": ""0x5032000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_95,RESOURCE,MO,"{""pa"": ""0x5033000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_96,RESOURCE,MO,"{""pa"": ""0x5034000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_97,RESOURCE,MO,"{""pa"": ""0x5035000"", ""num_pages"": ""2"", ""page_size"": ""4096""}",RESOURCE
MO_10001_98,RESOURCE,MO,"{""pa"": ""0x5037000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_99,RESOURCE,MO,"{""pa"": ""0x5038000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_100,RESOURCE,MO,"{""pa"": ""0x5039000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_101,RESOURCE,MO,"{""pa"": ""0x503a000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_102,RESOURCE,MO,"{""pa"": ""0x503b000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_103,RESOURCE,MO,"{""pa"": ""0x503c000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_104,RESOURCE,MO,"{""pa"": ""0x503d000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_105,RESOURCE,MO,"{""pa"": ""0x503e000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_106,RESOURCE,MO,"{""pa"": ""0x503f000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_107,RESOURCE,MO,"{""pa"": ""0x5040000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_108,RESOURCE,MO,"{""pa"": ""0x5041000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_109,RESOURCE,MO,"{""pa"": ""0x5042000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_110,RESOURCE,MO,"{""pa"": ""0x5043000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_111,RESOURCE,MO,"{""pa"": ""0x5044000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_112,RESOURCE,MO,"{""pa"": ""0x5045000"", ""num_pages"": ""3"", ""page_size"": ""4096""}",RESOURCE
MO_10001_113,RESOURCE,MO,"{""pa"": ""0x5048000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_114,RESOURCE,MO,"{""pa"": ""0x5049000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_115,RESOURCE,MO,"{""pa"": ""0x504a000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_116,RESOURCE,MO,"{""pa"": ""0x504b000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_117,RESOURCE,MO,"{""pa"": ""0x504c000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_118,RESOURCE,MO,"{""pa"": ""0x504d000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_119,RESOURCE,MO,"{""pa"": ""0x504e000"", ""num_pages"": ""2"", ""page_size"": ""4096""}",RESOURCE
MO_10001_120,RESOURCE,MO,"{""pa"": ""0x7a2c000"", ""num_pages"": ""4"", ""page_size"": ""4096""}",RESOURCE
MO_10001_121,RESOURCE,MO,"{""pa"": ""0x7a30000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_122,RESOURCE,MO,"{""pa"": ""0x7a31000"", ""num_pages"": ""6"", ""page_size"": ""4096""}",RESOURCE
MO_10001_123,RESOURCE,MO,"{""pa"": ""0x7a50000"", ""num_pages"": ""6"", ""page_size"": ""4096""}",RESOURCE
MO_10001_124,RESOURCE,MO,"{""pa"": ""0x7a56000"", ""num_pages"": ""5"", ""page_size"": ""4096""}",RESOURCE
MO_10001_125,RESOURCE,MO,"{""pa"": ""0x7a5b000"", ""num_pages"": ""3"", ""page_size"": ""4096""}",RESOURCE
MO_10001_126,RESOURCE,MO,"{""pa"": ""0x7a5f000"", ""num_pages"": ""7"", ""page_size"": ""4096""}",RESOURCE
MO_10001_127,RESOURCE,MO,"{""pa"": ""0x7a71000"", ""num_pages"": ""4"", ""page_size"": ""4096""}",RESOURCE
MO_10001_128,RESOURCE,MO,"{""pa"": ""0x7a75000"", ""num_pages"": ""11"", ""page_size"": ""4096""}",RESOURCE
MO_10001_129,RESOURCE,MO,"{""pa"": ""0x7f80000"", ""num_pages"": ""22"", ""page_size"": ""4096""}",RESOURCE
MO_10001_130,RESOURCE,MO,"{""pa"": ""0x7f96000"", ""num_pages"": ""2"", ""page_size"": ""4096""}",RESOURCE
MO_10001_131,RESOURCE,MO,"{""pa"": ""0x7f99000"", ""num_pages"": ""7"", ""page_size"": ""4096""}",RESOURCE
VMR_10002_1,RESOURCE,VMR,"{""va"": ""0x55f44e4b9000"", ""vmr_type"": ""PROGRAM"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
VMR_10002_2,RESOURCE,VMR,"{""va"": ""0x55f44e4ba000"", ""vmr_type"": ""PROGRAM"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
VMR_10002_3,RESOURCE,VMR,"{""va"": ""0x55f44e4bb000"", ""vmr_type"": ""PROGRAM"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
VMR_10002_4,RESOURCE,VMR,"{""va"": ""0x55f44e4bc000"", ""vmr_type"": ""PROGRAM"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
VMR_10002_5,RESOURCE,VMR,"{""va"": ""0x55f44e4bd000"", ""vmr_type"": ""PROGRAM"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
VMR_10002_6,RESOURCE,VMR,"{""va"": ""0x55f44e4be000"", ""vmr_type"": ""HEAP"", ""num_pages"": ""33"", ""page_size"": ""4096""}",RESOURCE
VMR_10002_7,RESOURCE,VMR,"{""va"": ""0x7f372b5a0000"", ""vmr_type"": ""NONE"", ""num_pages"": ""2"", ""page_size"": ""4096""}",RESOURCE
VMR_10002_8,RESOURCE,VMR,"{""va"": ""0x7f372b5a2000"", ""vmr_type"": ""LIB"", ""num_pages"": ""40"", ""page_size"": ""4096""}",RESOURCE
VMR_10002_9,RESOURCE,VMR,"{""va"": ""0x7f372b5ca000"", ""vmr_type"": ""LIB"", ""num_pages"": ""291"", ""page_size"": ""4096""}",RESOURCE
VMR_10002_10,RESOURCE,VMR,"{""va"": ""0x7f372b6ed000"", ""vmr_type"": ""LIB"", ""num_pages"": ""83"", ""page_size"": ""4096""}",RESOURCE
VMR_10002_11,RESOURCE,VMR,"{""va"": ""0x7f372b740000"", ""vmr_type"": ""LIB"", ""num_pages"": ""4"", ""page_size"": ""4096""}",RESOURCE
VMR_10002_12,RESOURCE,VMR,"{""va"": ""0x7f372b744000"", ""vmr_type"": ""LIB"", ""num_pages"": ""2"", ""page_size"": ""4096""}",RESOURCE
VMR_10002_13,RESOURCE,VMR,"{""va"": ""0x7f372b746000"", ""vmr_type"": ""NONE"", ""num_pages"": ""15"", ""page_size"": ""4096""}",RESOURCE
VMR_10002_14,RESOURCE,VMR,"{""va"": ""0x7f372b755000"", ""vmr_type"": ""LIB"", ""num_pages"": ""2"", ""page_size"": ""4096""}",RESOURCE
VMR_10002_15,RESOURCE,VMR,"{""va"": ""0x7f372b757000"", ""vmr_type"": ""LIB"", ""num_pages"": ""31"", ""page_size"": ""4096""}",RESOURCE
VMR_10002_16,RESOURCE,VMR,"{""va"": ""0x7f372b776000"", ""vmr_type"": ""LIB"", ""num_pages"": ""11"", ""page_size"": ""4096""}",RESOURCE
VMR_10002_17,RESOURCE,VMR,"{""va"": ""0x7f372b782000"", ""vmr_type"": ""LIB"", ""num_pages"": ""2"", ""page_size"": ""4096""}",RESOURCE
VMR_10002_18,RESOURCE,VMR,"{""va"": ""0x7f372b784000"", ""vmr_type"": ""LIB"", ""num_pages"": ""2"", ""page_size"": ""4096""}",RESOURCE
VMR_10002_19,RESOURCE,VMR,"{""va"": ""0x7ffd458c9000"", ""vmr_type"": ""STACK"", ""num_pages"": ""33"", ""page_size"": ""4096""}",RESOURCE
VMR_10002_20,RESOURCE,VMR,"{""va"": ""0x7ffd45983000"", ""vmr_type"": ""VVAR"", ""num_pages"": ""4"", ""page_size"": ""4096""}",RESOURCE
VMR_10002_21,RESOURCE,VMR,"{""va"": ""0x7ffd45987000"", ""vmr_type"": ""VDSO"", ""num_pages"": ""2"", ""page_size"": ""4096""}",RESOURCE
VMR_10002_22,RESOURCE,VMR,"{""va"": ""0xffffffffff600000"", ""vmr_type"": ""VSYSCALL"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
VMR_10003_1,RESOURCE,VMR,"{""va"": ""0x558e801ad000"", ""vmr_type"": ""PROGRAM"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
VMR_10003_2,RESOURCE,VMR,"{""va"": ""0x558e801ae000"", ""vmr_type"": ""PROGRAM"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
VMR_10003_3,RESOURCE,VMR,"{""va"": ""0x558e801af000"", ""vmr_type"": ""PROGRAM"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
VMR_10003_4,RESOURCE,VMR,"{""va"": ""0x558e801b0000"", ""vmr_type"": ""PROGRAM"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
VMR_10003_5,RESOURCE,VMR,"{""va"": ""0x558e801b1000"", ""vmr_type"": ""PROGRAM"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
VMR_10003_6,RESOURCE,VMR,"{""va"": ""0x558e801b2000"", ""vmr_type"": ""HEAP"", ""num_pages"": ""33"", ""page_size"": ""4096""}",RESOURCE
VMR_10003_7,RESOURCE,VMR,"{""va"": ""0x7f2d50cd5000"", ""vmr_type"": ""NONE"", ""num_pages"": ""2"", ""page_size"": ""4096""}",RESOURCE
VMR_10003_8,RESOURCE,VMR,"{""va"": ""0x7f2d50cd7000"", ""vmr_type"": ""LIB"", ""num_pages"": ""40"", ""page_size"": ""4096""}",RESOURCE
VMR_10003_9,RESOURCE,VMR,"{""va"": ""0x7f2d50cff000"", ""vmr_type"": ""LIB"", ""num_pages"": ""291"", ""page_size"": ""4096""}",RESOURCE
VMR_10003_10,RESOURCE,VMR,"{""va"": ""0x7f2d50e22000"", ""vmr_type"": ""LIB"", ""num_pages"": ""83"", ""page_size"": ""4096""}",RESOURCE
VMR_10003_11,RESOURCE,VMR,"{""va"": ""0x7f2d50e75000"", ""vmr_type"": ""LIB"", ""num_pages"": ""4"", ""page_size"": ""4096""}",RESOURCE
VMR_10003_12,RESOURCE,VMR,"{""va"": ""0x7f2d50e79000"", ""vmr_type"": ""LIB"", ""num_pages"": ""2"", ""page_size"": ""4096""}",RESOURCE
VMR_10003_13,RESOURCE,VMR,"{""va"": ""0x7f2d50e7b000"", ""vmr_type"": ""NONE"", ""num_pages"": ""15"", ""page_size"": ""4096""}",RESOURCE
VMR_10003_14,RESOURCE,VMR,"{""va"": ""0x7f2d50e8a000"", ""vmr_type"": ""LIB"", ""num_pages"": ""2"", ""page_size"": ""4096""}",RESOURCE
VMR_10003_15,RESOURCE,VMR,"{""va"": ""0x7f2d50e8c000"", ""vmr_type"": ""LIB"", ""num_pages"": ""31"", ""page_size"": ""4096""}",RESOURCE
VMR_10003_16,RESOURCE,VMR,"{""va"": ""0x7f2d50eab000"", ""vmr_type"": ""LIB"", ""num_pages"": ""11"", ""page_size"": ""4096""}",RESOURCE
VMR_10003_17,RESOURCE,VMR,"{""va"": ""0x7f2d50eb7000"", ""vmr_type"": ""LIB"", ""num_pages"": ""2"", ""page_size"": ""4096""}",RESOURCE
VMR_10003_18,RESOURCE,VMR,"{""va"": ""0x7f2d50eb9000"", ""vmr_type"": ""LIB"", ""num_pages"": ""2"", ""page_size"": ""4096""}",RESOURCE
VMR_10003_19,RESOURCE,VMR,"{""va"": ""0x7ffc0e3ed000"", ""vmr_type"": ""STACK"", ""num_pages"": ""33"", ""page_size"": ""4096""}",RESOURCE
VMR_10003_20,RESOURCE,VMR,"{""va"": ""0x7ffc0e56e000"", ""vmr_type"": ""VVAR"", ""num_pages"": ""4"", ""page_size"": ""4096""}",RESOURCE
VMR_10003_21,RESOURCE,VMR,"{""va"": ""0x7ffc0e572000"", ""vmr_type"": ""VDSO"", ""num_pages"": ""2"", ""page_size"": ""4096""}",RESOURCE
VMR_10003_22,RESOURCE,VMR,"{""va"": ""0xffffffffff600000"", ""vmr_type"": ""VSYSCALL"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
