ID:ID,NODE_TYPE,DATA,EXTRA,:LABEL
VMR_100003_1,RESOURCE,VMR,"{""va"": ""0x55592dff0000"", ""vmr_type"": ""PROGRAM"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
VMR_100003_2,RESOURCE,VMR,"{""va"": ""0x55592dff1000"", ""vmr_type"": ""PROGRAM"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
VMR_100003_3,RESOURCE,VMR,"{""va"": ""0x55592dff2000"", ""vmr_type"": ""PROGRAM"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
VMR_100003_4,RESOURCE,VMR,"{""va"": ""0x55592dff3000"", ""vmr_type"": ""PROGRAM"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
VMR_100003_5,RESOURCE,VMR,"{""va"": ""0x55592dff4000"", ""vmr_type"": ""PROGRAM"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
VMR_100003_6,RESOURCE,VMR,"{""va"": ""0x55592dff5000"", ""vmr_type"": ""HEAP"", ""num_pages"": ""33"", ""page_size"": ""4096""}",RESOURCE
VMR_100003_7,RESOURCE,VMR,"{""va"": ""0x7f1c4d765000"", ""vmr_type"": ""SHM"", ""num_pages"": ""3"", ""page_size"": ""4096""}",RESOURCE
VMR_100003_8,RESOURCE,VMR,"{""va"": ""0x7f1c4d768000"", ""vmr_type"": ""NONE"", ""num_pages"": ""2"", ""page_size"": ""4096""}",RESOURCE
VMR_100003_9,RESOURCE,VMR,"{""va"": ""0x7f1c4d76a000"", ""vmr_type"": ""LIB"", ""num_pages"": ""40"", ""page_size"": ""4096""}",RESOURCE
VMR_100003_10,RESOURCE,VMR,"{""va"": ""0x7f1c4d792000"", ""vmr_type"": ""LIB"", ""num_pages"": ""291"", ""page_size"": ""4096""}",RESOURCE
VMR_100003_11,RESOURCE,VMR,"{""va"": ""0x7f1c4d8b5000"", ""vmr_type"": ""LIB"", ""num_pages"": ""83"", ""page_size"": ""4096""}",RESOURCE
VMR_100003_12,RESOURCE,VMR,"{""va"": ""0x7f1c4d908000"", ""vmr_type"": ""LIB"", ""num_pages"": ""4"", ""page_size"": ""4096""}",RESOURCE
VMR_100003_13,RESOURCE,VMR,"{""va"": ""0x7f1c4d90c000"", ""vmr_type"": ""LIB"", ""num_pages"": ""2"", ""page_size"": ""4096""}",RESOURCE
VMR_100003_14,RESOURCE,VMR,"{""va"": ""0x7f1c4d90e000"", ""vmr_type"": ""NONE"", ""num_pages"": ""15"", ""page_size"": ""4096""}",RESOURCE
VMR_100003_15,RESOURCE,VMR,"{""va"": ""0x7f1c4d91d000"", ""vmr_type"": ""LIB"", ""num_pages"": ""2"", ""page_size"": ""4096""}",RESOURCE
VMR_100003_16,RESOURCE,VMR,"{""va"": ""0x7f1c4d91f000"", ""vmr_type"": ""LIB"", ""num_pages"": ""31"", ""page_size"": ""4096""}",RESOURCE
VMR_100003_17,RESOURCE,VMR,"{""va"": ""0x7f1c4d93e000"", ""vmr_type"": ""LIB"", ""num_pages"": ""11"", ""page_size"": ""4096""}",RESOURCE
VMR_100003_18,RESOURCE,VMR,"{""va"": ""0x7f1c4d94a000"", ""vmr_type"": ""LIB"", ""num_pages"": ""2"", ""page_size"": ""4096""}",RESOURCE
VMR_100003_19,RESOURCE,VMR,"{""va"": ""0x7f1c4d94c000"", ""vmr_type"": ""LIB"", ""num_pages"": ""2"", ""page_size"": ""4096""}",RESOURCE
VMR_100003_20,RESOURCE,VMR,"{""va"": ""0x7ffd3bb4e000"", ""vmr_type"": ""STACK"", ""num_pages"": ""33"", ""page_size"": ""4096""}",RESOURCE
VMR_100003_21,RESOURCE,VMR,"{""va"": ""0x7ffd3bbba000"", ""vmr_type"": ""VVAR"", ""num_pages"": ""4"", ""page_size"": ""4096""}",RESOURCE
VMR_100003_22,RESOURCE,VMR,"{""va"": ""0x7ffd3bbbe000"", ""vmr_type"": ""VDSO"", ""num_pages"": ""2"", ""page_size"": ""4096""}",RESOURCE
VMR_100003_23,RESOURCE,VMR,"{""va"": ""0xffffffffff600000"", ""vmr_type"": ""VSYSCALL"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
