:START_ID,DATA,:END_ID,:TYPE
MO_100001_36,NONE,MO_SPACE_100001,SUBSET
MO_100001_37,NONE,MO_SPACE_100001,SUBSET
MO_100001_38,NONE,MO_SPACE_100001,SUBSET
MO_100001_39,NONE,MO_SPACE_100001,SUBSET
MO_100001_40,NONE,MO_SPACE_100001,SUBSET
MO_100001_41,NONE,MO_SPACE_100001,SUBSET
MO_100001_42,NONE,MO_SPACE_100001,SUBSET
MO_100001_43,NONE,MO_SPACE_100001,SUBSET
MO_100001_44,NONE,MO_SPACE_100001,SUBSET
MO_100001_45,NONE,MO_SPACE_100001,SUBSET
MO_100001_46,NONE,MO_SPACE_100001,SUBSET
MO_100001_47,NONE,MO_SPACE_100001,SUBSET
MO_100001_48,NONE,MO_SPACE_100001,SUBSET
MO_100001_49,NONE,MO_SPACE_100001,SUBSET
MO_100001_50,NONE,MO_SPACE_100001,SUBSET
MO_100001_51,NONE,MO_SPACE_100001,SUBSET
MO_100001_52,NONE,MO_SPACE_100001,SUBSET
MO_100001_53,NONE,MO_SPACE_100001,SUBSET
MO_100001_54,NONE,MO_SPACE_100001,SUBSET
MO_100001_55,NONE,MO_SPACE_100001,SUBSET
MO_100001_56,NONE,MO_SPACE_100001,SUBSET
MO_100001_57,NONE,MO_SPACE_100001,SUBSET
MO_100001_58,NONE,MO_SPACE_100001,SUBSET
MO_100001_59,NONE,MO_SPACE_100001,SUBSET
MO_100001_60,NONE,MO_SPACE_100001,SUBSET
MO_100001_61,NONE,MO_SPACE_100001,SUBSET
MO_100001_62,NONE,MO_SPACE_100001,SUBSET
MO_100001_63,NONE,MO_SPACE_100001,SUBSET
MO_100001_64,NONE,MO_SPACE_100001,SUBSET
MO_100001_65,NONE,MO_SPACE_100001,SUBSET
MO_100001_66,NONE,MO_SPACE_100001,SUBSET
MO_100001_67,NONE,MO_SPACE_100001,SUBSET
MO_100001_68,NONE,MO_SPACE_100001,SUBSET
MO_100001_69,NONE,MO_SPACE_100001,SUBSET
MO_100001_70,NONE,MO_SPACE_100001,SUBSET
MO_100001_71,NONE,MO_SPACE_100001,SUBSET
MO_100001_72,NONE,MO_SPACE_100001,SUBSET
MO_100001_73,NONE,MO_SPACE_100001,SUBSET
MO_100001_74,NONE,MO_SPACE_100001,SUBSET
MO_100001_75,NONE,MO_SPACE_100001,SUBSET
MO_100001_76,NONE,MO_SPACE_100001,SUBSET
MO_100001_77,NONE,MO_SPACE_100001,SUBSET
MO_100001_78,NONE,MO_SPACE_100001,SUBSET
MO_100001_79,NONE,MO_SPACE_100001,SUBSET
MO_100001_80,NONE,MO_SPACE_100001,SUBSET
MO_100001_81,NONE,MO_SPACE_100001,SUBSET
MO_100001_82,NONE,MO_SPACE_100001,SUBSET
MO_100001_83,NONE,MO_SPACE_100001,SUBSET
MO_100001_84,NONE,MO_SPACE_100001,SUBSET
MO_100001_85,NONE,MO_SPACE_100001,SUBSET
MO_100001_86,NONE,MO_SPACE_100001,SUBSET
MO_100001_87,NONE,MO_SPACE_100001,SUBSET
MO_100001_88,NONE,MO_SPACE_100001,SUBSET
MO_100001_89,NONE,MO_SPACE_100001,SUBSET
MO_100001_90,NONE,MO_SPACE_100001,SUBSET
MO_100001_91,NONE,MO_SPACE_100001,SUBSET
MO_100001_92,NONE,MO_SPACE_100001,SUBSET
MO_100001_93,NONE,MO_SPACE_100001,SUBSET
MO_100001_94,NONE,MO_SPACE_100001,SUBSET
MO_100001_95,NONE,MO_SPACE_100001,SUBSET
MO_100001_96,NONE,MO_SPACE_100001,SUBSET
MO_100001_97,NONE,MO_SPACE_100001,SUBSET
MO_100001_98,NONE,MO_SPACE_100001,SUBSET
MO_100001_99,NONE,MO_SPACE_100001,SUBSET
MO_100001_100,NONE,MO_SPACE_100001,SUBSET
MO_100001_101,NONE,MO_SPACE_100001,SUBSET
MO_100001_102,NONE,MO_SPACE_100001,SUBSET
MO_100001_103,NONE,MO_SPACE_100001,SUBSET
MO_100001_104,NONE,MO_SPACE_100001,SUBSET
MO_100001_105,NONE,MO_SPACE_100001,SUBSET
MO_100001_106,NONE,MO_SPACE_100001,SUBSET
MO_100001_107,NONE,MO_SPACE_100001,SUBSET
MO_100001_108,NONE,MO_SPACE_100001,SUBSET
MO_100001_109,NONE,MO_SPACE_100001,SUBSET
MO_100001_110,NONE,MO_SPACE_100001,SUBSET
MO_100001_111,NONE,MO_SPACE_100001,SUBSET
MO_100001_112,NONE,MO_SPACE_100001,SUBSET
MO_100001_113,NONE,MO_SPACE_100001,SUBSET
MO_100001_114,NONE,MO_SPACE_100001,SUBSET
MO_100001_115,NONE,MO_SPACE_100001,SUBSET
MO_100001_116,NONE,MO_SPACE_100001,SUBSET
MO_100001_117,NONE,MO_SPACE_100001,SUBSET
MO_100001_118,NONE,MO_SPACE_100001,SUBSET
MO_100001_119,NONE,MO_SPACE_100001,SUBSET
MO_100001_120,NONE,MO_SPACE_100001,SUBSET
MO_100001_121,NONE,MO_SPACE_100001,SUBSET
MO_100001_122,NONE,MO_SPACE_100001,SUBSET
MO_100001_123,NONE,MO_SPACE_100001,SUBSET
MO_100001_124,NONE,MO_SPACE_100001,SUBSET
MO_100001_125,NONE,MO_SPACE_100001,SUBSET
MO_100001_126,NONE,MO_SPACE_100001,SUBSET
MO_100001_127,NONE,MO_SPACE_100001,SUBSET
MO_100001_128,NONE,MO_SPACE_100001,SUBSET
MO_100001_129,NONE,MO_SPACE_100001,SUBSET
MO_100001_130,NONE,MO_SPACE_100001,SUBSET
MO_100001_131,NONE,MO_SPACE_100001,SUBSET
MO_100001_132,NONE,MO_SPACE_100001,SUBSET
PD_100002,VMR,PD_100001,REQUEST
PD_100002,RP,VMR_100002_1,HOLD
PD_100002,RXP,VMR_100002_2,HOLD
PD_100002,RP,VMR_100002_3,HOLD
PD_100002,RP,VMR_100002_4,HOLD
PD_100002,RWP,VMR_100002_5,HOLD
PD_100002,RWP,VMR_100002_6,HOLD
PD_100002,RWS,VMR_100002_7,HOLD
PD_100002,RWP,VMR_100002_8,HOLD
PD_100002,RP,VMR_100002_9,HOLD
PD_100002,RXP,VMR_100002_10,HOLD
PD_100002,RP,VMR_100002_11,HOLD
PD_100002,RP,VMR_100002_12,HOLD
PD_100002,RWP,VMR_100002_13,HOLD
PD_100002,RWP,VMR_100002_14,HOLD
PD_100002,RP,VMR_100002_15,HOLD
PD_100002,RXP,VMR_100002_16,HOLD
PD_100002,RP,VMR_100002_17,HOLD
PD_100002,RP,VMR_100002_18,HOLD
PD_100002,RWP,VMR_100002_19,HOLD
PD_100002,RWP,VMR_100002_20,HOLD
PD_100002,RP,VMR_100002_21,HOLD
PD_100002,RXP,VMR_100002_22,HOLD
PD_100002,XP,VMR_100002_23,HOLD
VMR_SPACE_100002,NONE,MO_SPACE_100001,MAP
VMR_100002_1,NONE,VMR_SPACE_100002,SUBSET
VMR_100002_1,NONE,MO_100001_74,MAP
VMR_100002_2,NONE,VMR_SPACE_100002,SUBSET
VMR_100002_2,NONE,MO_100001_75,MAP
VMR_100002_3,NONE,VMR_SPACE_100002,SUBSET
VMR_100002_3,NONE,MO_100001_76,MAP
VMR_100002_4,NONE,VMR_SPACE_100002,SUBSET
VMR_100002_4,NONE,MO_100001_84,MAP
VMR_100002_5,NONE,VMR_SPACE_100002,SUBSET
VMR_100002_5,NONE,MO_100001_77,MAP
VMR_100002_6,NONE,VMR_SPACE_100002,SUBSET
VMR_100002_6,NONE,MO_100001_98,MAP
VMR_100002_7,NONE,VMR_SPACE_100002,SUBSET
VMR_100002_7,NONE,MO_100001_99,MAP
VMR_100002_8,NONE,VMR_SPACE_100002,SUBSET
VMR_100002_8,NONE,MO_100001_90,MAP
VMR_100002_9,NONE,VMR_SPACE_100002,SUBSET
VMR_100002_9,NONE,MO_100001_1,MAP
VMR_100002_9,NONE,MO_100001_67,MAP
VMR_100002_9,NONE,MO_100001_122,MAP
VMR_100002_9,NONE,MO_100001_2,MAP
VMR_100002_9,NONE,MO_100001_70,MAP
VMR_100002_9,NONE,MO_100001_62,MAP
VMR_100002_9,NONE,MO_100001_68,MAP
VMR_100002_9,NONE,MO_100001_3,MAP
VMR_100002_9,NONE,MO_100001_123,MAP
VMR_100002_10,NONE,VMR_SPACE_100002,SUBSET
VMR_100002_10,NONE,MO_100001_124,MAP
VMR_100002_10,NONE,MO_100001_4,MAP
VMR_100002_10,NONE,MO_100001_69,MAP
VMR_100002_10,NONE,MO_100001_64,MAP
VMR_100002_10,NONE,MO_100001_129,MAP
VMR_100002_10,NONE,MO_100001_63,MAP
VMR_100002_10,NONE,MO_100001_65,MAP
VMR_100002_10,NONE,MO_100001_130,MAP
VMR_100002_10,NONE,MO_100001_131,MAP
VMR_100002_10,NONE,MO_100001_132,MAP
VMR_100002_10,NONE,MO_100001_125,MAP
VMR_100002_10,NONE,MO_100001_126,MAP
VMR_100002_10,NONE,MO_100001_12,MAP
VMR_100002_10,NONE,MO_100001_71,MAP
VMR_100002_10,NONE,MO_100001_72,MAP
VMR_100002_10,NONE,MO_100001_66,MAP
VMR_100002_10,NONE,MO_100001_14,MAP
VMR_100002_10,NONE,MO_100001_15,MAP
VMR_100002_10,NONE,MO_100001_8,MAP
VMR_100002_10,NONE,MO_100001_9,MAP
VMR_100002_11,NONE,VMR_SPACE_100002,SUBSET
VMR_100002_11,NONE,MO_100001_5,MAP
VMR_100002_11,NONE,MO_100001_6,MAP
VMR_100002_11,NONE,MO_100001_7,MAP
VMR_100002_12,NONE,VMR_SPACE_100002,SUBSET
VMR_100002_12,NONE,MO_100001_91,MAP
VMR_100002_12,NONE,MO_100001_88,MAP
VMR_100002_13,NONE,VMR_SPACE_100002,SUBSET
VMR_100002_13,NONE,MO_100001_92,MAP
VMR_100002_13,NONE,MO_100001_87,MAP
VMR_100002_14,NONE,VMR_SPACE_100002,SUBSET
VMR_100002_14,NONE,MO_100001_97,MAP
VMR_100002_14,NONE,MO_100001_96,MAP
VMR_100002_14,NONE,MO_100001_93,MAP
VMR_100002_14,NONE,MO_100001_95,MAP
VMR_100002_14,NONE,MO_100001_94,MAP
VMR_100002_14,NONE,MO_100001_86,MAP
VMR_100002_14,NONE,MO_100001_89,MAP
VMR_100002_15,NONE,VMR_SPACE_100002,SUBSET
VMR_100002_15,NONE,MO_100001_61,MAP
VMR_100002_15,NONE,MO_100001_60,MAP
VMR_100002_16,NONE,VMR_SPACE_100002,SUBSET
VMR_100002_16,NONE,MO_100001_59,MAP
VMR_100002_16,NONE,MO_100001_58,MAP
VMR_100002_16,NONE,MO_100001_57,MAP
VMR_100002_16,NONE,MO_100001_56,MAP
VMR_100002_16,NONE,MO_100001_55,MAP
VMR_100002_16,NONE,MO_100001_54,MAP
VMR_100002_16,NONE,MO_100001_53,MAP
VMR_100002_16,NONE,MO_100001_52,MAP
VMR_100002_16,NONE,MO_100001_51,MAP
VMR_100002_16,NONE,MO_100001_50,MAP
VMR_100002_16,NONE,MO_100001_35,MAP
VMR_100002_16,NONE,MO_100001_34,MAP
VMR_100002_16,NONE,MO_100001_33,MAP
VMR_100002_16,NONE,MO_100001_32,MAP
VMR_100002_16,NONE,MO_100001_31,MAP
VMR_100002_16,NONE,MO_100001_30,MAP
VMR_100002_16,NONE,MO_100001_29,MAP
VMR_100002_16,NONE,MO_100001_28,MAP
VMR_100002_16,NONE,MO_100001_27,MAP
VMR_100002_16,NONE,MO_100001_26,MAP
VMR_100002_16,NONE,MO_100001_25,MAP
VMR_100002_16,NONE,MO_100001_24,MAP
VMR_100002_16,NONE,MO_100001_23,MAP
VMR_100002_16,NONE,MO_100001_22,MAP
VMR_100002_16,NONE,MO_100001_21,MAP
VMR_100002_16,NONE,MO_100001_20,MAP
VMR_100002_16,NONE,MO_100001_19,MAP
VMR_100002_16,NONE,MO_100001_18,MAP
VMR_100002_16,NONE,MO_100001_17,MAP
VMR_100002_16,NONE,MO_100001_49,MAP
VMR_100002_16,NONE,MO_100001_48,MAP
VMR_100002_17,NONE,VMR_SPACE_100002,SUBSET
VMR_100002_17,NONE,MO_100001_47,MAP
VMR_100002_17,NONE,MO_100001_46,MAP
VMR_100002_17,NONE,MO_100001_45,MAP
VMR_100002_17,NONE,MO_100001_44,MAP
VMR_100002_17,NONE,MO_100001_43,MAP
VMR_100002_17,NONE,MO_100001_42,MAP
VMR_100002_17,NONE,MO_100001_41,MAP
VMR_100002_17,NONE,MO_100001_40,MAP
VMR_100002_17,NONE,MO_100001_39,MAP
VMR_100002_17,NONE,MO_100001_38,MAP
VMR_100002_17,NONE,MO_100001_37,MAP
VMR_100002_18,NONE,VMR_SPACE_100002,SUBSET
VMR_100002_18,NONE,MO_100001_82,MAP
VMR_100002_18,NONE,MO_100001_81,MAP
VMR_100002_19,NONE,VMR_SPACE_100002,SUBSET
VMR_100002_19,NONE,MO_100001_80,MAP
VMR_100002_19,NONE,MO_100001_78,MAP
VMR_100002_20,NONE,VMR_SPACE_100002,SUBSET
VMR_100002_20,NONE,MO_100001_85,MAP
VMR_100002_20,NONE,MO_100001_83,MAP
VMR_100002_20,NONE,MO_100001_79,MAP
VMR_100002_20,NONE,MO_100001_73,MAP
VMR_100002_21,NONE,VMR_SPACE_100002,SUBSET
VMR_100002_22,NONE,VMR_SPACE_100002,SUBSET
VMR_100002_22,NONE,MO_100001_36,MAP
VMR_100002_23,NONE,VMR_SPACE_100002,SUBSET
PD_100003,VMR,PD_100001,REQUEST
PD_100003,RP,VMR_100003_1,HOLD
PD_100003,RXP,VMR_100003_2,HOLD
PD_100003,RP,VMR_100003_3,HOLD
PD_100003,RP,VMR_100003_4,HOLD
PD_100003,RWP,VMR_100003_5,HOLD
PD_100003,RWP,VMR_100003_6,HOLD
PD_100003,RWS,VMR_100003_7,HOLD
PD_100003,RWP,VMR_100003_8,HOLD
PD_100003,RP,VMR_100003_9,HOLD
PD_100003,RXP,VMR_100003_10,HOLD
PD_100003,RP,VMR_100003_11,HOLD
PD_100003,RP,VMR_100003_12,HOLD
PD_100003,RWP,VMR_100003_13,HOLD
PD_100003,RWP,VMR_100003_14,HOLD
PD_100003,RP,VMR_100003_15,HOLD
PD_100003,RXP,VMR_100003_16,HOLD
PD_100003,RP,VMR_100003_17,HOLD
PD_100003,RP,VMR_100003_18,HOLD
PD_100003,RWP,VMR_100003_19,HOLD
PD_100003,RWP,VMR_100003_20,HOLD
PD_100003,RP,VMR_100003_21,HOLD
PD_100003,RXP,VMR_100003_22,HOLD
PD_100003,XP,VMR_100003_23,HOLD
VMR_SPACE_100003,NONE,MO_SPACE_100001,MAP
VMR_100003_1,NONE,VMR_SPACE_100003,SUBSET
VMR_100003_1,NONE,MO_100001_74,MAP
VMR_100003_2,NONE,VMR_SPACE_100003,SUBSET
VMR_100003_2,NONE,MO_100001_75,MAP
VMR_100003_3,NONE,VMR_SPACE_100003,SUBSET
VMR_100003_3,NONE,MO_100001_76,MAP
VMR_100003_4,NONE,VMR_SPACE_100003,SUBSET
VMR_100003_4,NONE,MO_100001_107,MAP
VMR_100003_5,NONE,VMR_SPACE_100003,SUBSET
VMR_100003_5,NONE,MO_100001_101,MAP
VMR_100003_6,NONE,VMR_SPACE_100003,SUBSET
VMR_100003_6,NONE,MO_100001_121,MAP
VMR_100003_7,NONE,VMR_SPACE_100003,SUBSET
VMR_100003_7,NONE,MO_100001_99,MAP
VMR_100003_8,NONE,VMR_SPACE_100003,SUBSET
VMR_100003_8,NONE,MO_100001_113,MAP
VMR_100003_9,NONE,VMR_SPACE_100003,SUBSET
VMR_100003_9,NONE,MO_100001_1,MAP
VMR_100003_9,NONE,MO_100001_67,MAP
VMR_100003_9,NONE,MO_100001_122,MAP
VMR_100003_9,NONE,MO_100001_2,MAP
VMR_100003_9,NONE,MO_100001_70,MAP
VMR_100003_9,NONE,MO_100001_62,MAP
VMR_100003_9,NONE,MO_100001_68,MAP
VMR_100003_9,NONE,MO_100001_3,MAP
VMR_100003_9,NONE,MO_100001_123,MAP
VMR_100003_10,NONE,VMR_SPACE_100003,SUBSET
VMR_100003_10,NONE,MO_100001_124,MAP
VMR_100003_10,NONE,MO_100001_4,MAP
VMR_100003_10,NONE,MO_100001_69,MAP
VMR_100003_10,NONE,MO_100001_64,MAP
VMR_100003_10,NONE,MO_100001_129,MAP
VMR_100003_10,NONE,MO_100001_63,MAP
VMR_100003_10,NONE,MO_100001_65,MAP
VMR_100003_10,NONE,MO_100001_130,MAP
VMR_100003_10,NONE,MO_100001_126,MAP
VMR_100003_10,NONE,MO_100001_125,MAP
VMR_100003_10,NONE,MO_100001_128,MAP
VMR_100003_10,NONE,MO_100001_72,MAP
VMR_100003_10,NONE,MO_100001_66,MAP
VMR_100003_10,NONE,MO_100001_14,MAP
VMR_100003_10,NONE,MO_100001_9,MAP
VMR_100003_10,NONE,MO_100001_8,MAP
VMR_100003_10,NONE,MO_100001_11,MAP
VMR_100003_11,NONE,VMR_SPACE_100003,SUBSET
VMR_100003_11,NONE,MO_100001_13,MAP
VMR_100003_11,NONE,MO_100001_16,MAP
VMR_100003_11,NONE,MO_100001_5,MAP
VMR_100003_11,NONE,MO_100001_6,MAP
VMR_100003_12,NONE,VMR_SPACE_100003,SUBSET
VMR_100003_12,NONE,MO_100001_114,MAP
VMR_100003_12,NONE,MO_100001_111,MAP
VMR_100003_13,NONE,VMR_SPACE_100003,SUBSET
VMR_100003_13,NONE,MO_100001_115,MAP
VMR_100003_13,NONE,MO_100001_110,MAP
VMR_100003_14,NONE,VMR_SPACE_100003,SUBSET
